from_id,to_id
mn0000853163,mn0000011707
mn0000032409,mn0000787960
mn0002066397,mn0001051109
mn0000286435,mn0000246169
mn0000894854,mn0000361507
mn0000015903,mn0000594648
mn0000015903,mn0000077361
mn0000989208,mn0000204248
mn0000989208,mn0000187478
mn0000989208,mn0000347639
mn0000235169,mn0000820115
mn0000235169,mn0000111031
mn0000254997,mn0000096910
mn0001187402,mn0000280984
mn0001187402,mn0000080118
mn0001187402,mn0000292915
mn0001187402,mn0000753685
mn0000664864,mn0000592864
mn0000664864,mn0000109421
mn0000664864,mn0000754513
mn0000947563,mn0000834141
mn0000772750,mn0000038454
mn0000662329,mn0000175525
mn0000407058,mn0000583880
mn0000869409,mn0000361973
mn0000802645,mn0000367844
mn0000081768,mn0000580166
mn0000053159,mn0000165191
mn0000779670,mn0000214580
mn0000779670,mn0000407205
mn0000779670,mn0000774121
mn0000779670,mn0000277150
mn0000597516,mn0000043714
mn0000597516,mn0000187478
mn0000019701,mn0000848913
mn0000019701,mn0000351053
mn0000019701,mn0000585210
mn0000019701,mn0000933809
mn0000893842,mn0000642542
mn0000952404,mn0000515389
mn0000952404,mn0000178513
mn0000255964,mn0000738089
mn0000597314,mn0000794926
mn0000597314,mn0000014408
mn0000597314,mn0000676567
mn0000614137,mn0000990354
mn0000014698,mn0000484990
mn0000014698,mn0000757342
mn0000014698,mn0000953552
mn0000014698,mn0000471355
mn0000014698,mn0000034088
mn0000014698,mn0000928350
mn0000201823,mn0000664770
mn0000201823,mn0000220563
mn0000295285,mn0000935537
mn0000295285,mn0000926307
mn0000011620,mn0000020050
mn0000341838,mn0000626939
mn0000116586,mn0000237712
mn0000196826,mn0000757665
mn0000684612,mn0000830063
mn0002301862,mn0000046522
mn0000983802,mn0000925244
mn0000465562,mn0000018921
mn0000465562,mn0000652713
mn0000389469,mn0000185591
mn0000388835,mn0000224257
mn0000388835,mn0000810629
mn0000388835,mn0000934439
mn0000388835,mn0000333875
mn0000200074,mn0000782741
mn0000986695,mn0000536246
mn0000153590,mn0000131581
mn0000153590,mn0000087985
mn0000153590,mn0000205851
mn0000832507,mn0000268732
mn0000832507,mn0000993335
mn0000832507,mn0000166558
mn0000252315,mn0000775125
mn0000508087,mn0000476248
mn0000504815,mn0000038936
mn0000780948,mn0000355568
mn0000185591,mn0000842190
mn0002031212,mn0002196268
mn0000576839,mn0000152973
mn0000576839,mn0000573412
mn0000576839,mn0000841881
mn0000894465,mn0000058372
mn0000894465,mn0000685663
mn0000894465,mn0000238506
mn0000894465,mn0000045602
mn0000894465,mn0000110341
mn0000894465,mn0000780108
mn0000010056,mn0000639102
mn0002165952,mn0000303506
mn0000076404,mn0000166105
mn0000688915,mn0000131818
mn0000477592,mn0002036451
mn0000780265,mn0001402129
mn0001686322,mn0000562721
mn0001686322,mn0000562721
mn0000015158,mn0000167361
mn0000831104,mn0000024761
mn0000477787,mn0000160735
mn0000477787,mn0000813737
mn0000477787,mn0000033918
mn0001452745,mn0000085133
mn0000830260,mn0000558846
mn0000346370,mn0000344060
mn0000828142,mn0000621959
mn0000828142,mn0000024219
mn0000598173,mn0000955379
mn0000598173,mn0000280956
mn0000621693,mn0000989951
mn0000686806,mn0000655547
mn0000303061,mn0000278439
mn0000303061,mn0000892827
mn0000367844,mn0000802645
mn0000367844,mn0000804515
mn0000311067,mn0000884872
mn0000751484,mn0000185617
mn0002181666,mn0000165652
mn0002181666,mn0000376422
mn0002181666,mn0000149102
mn0000403945,mn0000570977
mn0000978044,mn0000283449
mn0000978044,mn0000577358
mn0000663113,mn0000770404
mn0000663113,mn0000121185
mn0000663113,mn0000226331
mn0000663113,mn0000246611
mn0000114165,mn0000580166
mn0000584728,mn0000792374
mn0000675984,mn0000015957
mn0000259240,mn0000200074
mn0000830617,mn0000664378
mn0000482080,mn0000304401
mn0000482080,mn0000831381
mn0000321124,mn0000358820
mn0000053739,mn0000863988
mn0000053739,mn0000744730
mn0000299378,mn0000319487
mn0000299378,mn0000405417
mn0000299378,mn0000075979
mn0000299378,mn0000322944
mn0000735386,mn0000524587
mn0000735386,mn0000769966
mn0000957102,mn0000674887
mn0000957102,mn0000238440
mn0000803169,mn0000351733
mn0000383284,mn0000089175
mn0000383284,mn0000273490
mn0000101946,mn0000062985
mn0000101946,mn0000812144
mn0000585210,mn0000019701
mn0000941579,mn0000040666
mn0000745071,mn0000830538
mn0000745071,mn0000992734
mn0000745071,mn0000007031
mn0000745071,mn0000399733
mn0000745071,mn0000137888
mn0000323904,mn0000258910
mn0000094765,mn0000149204
mn0000389519,mn0000404741
mn0001616904,mn0000221812
mn0000789393,mn0000074397
mn0000789393,mn0000239329
mn0000016722,mn0000099014
mn0000150048,mn0000287741
mn0000096910,mn0000254997
mn0000196020,mn0000308261
mn0000939595,mn0000033275
mn0000939595,mn0000003372
mn0000487663,mn0000404976
mn0000487663,mn0000848664
mn0000487663,mn0000498691
mn0000251925,mn0000302973
mn0000559920,mn0000166105
mn0001487483,mn0000863790
mn0001487483,mn0000784189
mn0000642562,mn0000308261
mn0000772567,mn0000944933
mn0000055032,mn0001897913
mn0000169317,mn0000206465
mn0000215296,mn0000812476
mn0000215296,mn0000138271
mn0000852007,mn0000015264
mn0000101391,mn0000244073
mn0000062650,mn0000780581
mn0000062650,mn0000184231
mn0000062650,mn0000400815
mn0000062650,mn0000928615
mn0000159805,mn0000078886
mn0000159805,mn0000133719
mn0000924660,mn0000184930
mn0000924660,mn0000191963
mn0000924660,mn0000449318
mn0000924660,mn0000464757
mn0000924660,mn0000631970
mn0000808967,mn0000158765
mn0000756740,mn0000410916
mn0000801815,mn0000309982
mn0000327769,mn0000751592
mn0000300024,mn0000926428
mn0001071971,mn0000112901
mn0000167517,mn0000831236
mn0000167517,mn0000235055
mn0000167517,mn0000480237
mn0000077283,mn0000644065
mn0000077283,mn0000315463
mn0000077283,mn0000578836
mn0000039249,mn0000553751
mn0000211926,mn0000674263
mn0001954765,mn0000268700
mn0000096756,mn0000024219
mn0000096756,mn0002059588
mn0000803544,mn0000074178
mn0000803544,mn0000636519
mn0000803544,mn0000116592
mn0000803544,mn0000258514
mn0000015787,mn0000624144
mn0000450079,mn0000049017
mn0000865691,mn0000222436
mn0000809001,mn0000928942
mn0000474208,mn0000800926
mn0000284546,mn0000590479
mn0000284546,mn0000680065
mn0000490769,mn0000228234
mn0000099500,mn0000831215
mn0000617662,mn0000161738
mn0000351935,mn0000062758
mn0000351935,mn0000509223
mn0000135196,mn0000784222
mn0000339860,mn0000075264
mn0000932973,mn0000775684
mn0000133293,mn0000988117
mn0000443848,mn0000714953
mn0000258910,mn0000323904
mn0000085133,mn0001452745
mn0000355451,mn0000175286
mn0000674234,mn0000984877
mn0000674234,mn0000114112
mn0000128249,mn0000753985
mn0000160870,mn0000004214
mn0000304518,mn0000013511
mn0000074178,mn0000771419
mn0000074178,mn0000125068
mn0000074178,mn0000803544
mn0000169189,mn0000105422
mn0000169189,mn0000127103
mn0000169189,mn0000005441
mn0000169189,mn0000109421
mn0000119629,mn0000156900
mn0000119629,mn0000163426
mn0000611881,mn0000022533
mn0000611881,mn0000150181
mn0000141683,mn0002006291
mn0000141683,mn0002113417
mn0001846293,mn0000048806
mn0000017877,mn0000768321
mn0000805345,mn0000787796
mn0000805345,mn0000531230
mn0000092507,mn0000923284
mn0000092507,mn0000254440
mn0001263372,mn0000561106
mn0000640269,mn0000108489
mn0000052784,mn0000182957
mn0000052784,mn0000193342
mn0000052784,mn0000082626
mn0000052784,mn0000836998
mn0000387530,mn0000229348
mn0000387530,mn0000351053
mn0000387530,mn0000070949
mn0000387530,mn0000313792
mn0000929970,mn0000763551
mn0000213921,mn0000020963
mn0000158656,mn0000186325
mn0000642736,mn0000399190
mn0000642736,mn0000055692
mn0000642736,mn0000798364
mn0000161738,mn0000178880
mn0000161738,mn0000617662
mn0000161738,mn0000048331
mn0000080782,mn0000463037
mn0000080782,mn0002331100
mn0000157830,mn0000639313
mn0000097949,mn0000194703
mn0000505646,mn0000160975
mn0000383344,mn0000722711
mn0000509223,mn0000799771
mn0000509223,mn0000104515
mn0000509223,mn0000349157
mn0000191989,mn0000237205
mn0000045379,mn0000988440
mn0002085182,mn0000657337
mn0000594765,mn0000075979
mn0000594765,mn0000540883
mn0000594765,mn0000852956
mn0000492331,mn0000064454
mn0000492331,mn0000082661
mn0000503913,mn0000575926
mn0000503913,mn0000201739
mn0000776033,mn0000098433
mn0000031441,mn0000413990
mn0000954964,mn0000012602
mn0001717415,mn0000396266
mn0000673114,mn0000246487
mn0000673114,mn0000208076
mn0000038490,mn0000066915
mn0000038490,mn0000823165
mn0000258430,mn0000476228
mn0001448395,mn0000209086
mn0000612338,mn0000157676
mn0000662886,mn0000751549
mn0000805177,mn0000026023
mn0000620126,mn0000523387
mn0000279718,mn0000306918
mn0000003627,mn0000197921
mn0000808336,mn0000246169
mn0000499745,mn0000237205
mn0000227388,mn0000920004
mn0000227388,mn0000179709
mn0000227388,mn0000857829
mn0000227388,mn0000495704
mn0000282752,mn0000863988
mn0000662941,mn0000308645
mn0000662941,mn0000808871
mn0000662941,mn0000601225
mn0000765747,mn0000577627
mn0000765747,mn0000226331
mn0000765747,mn0000842351
mn0000765747,mn0000296487
mn0000923332,mn0000791806
mn0000031617,mn0000420675
mn0000031617,mn0000483347
mn0000867660,mn0000181719
mn0000812571,mn0000182415
mn0000812571,mn0000583161
mn0000035464,mn0000933944
mn0000005882,mn0000239381
mn0000005882,mn0000155801
mn0000520073,mn0000315959
mn0000161920,mn0000495702
mn0000130937,mn0000131627
mn0000076375,mn0000282458
mn0000076375,mn0000495702
mn0000634377,mn0000135543
mn0000634377,mn0000221803
mn0000670347,mn0000053120
mn0000177588,mn0000617196
mn0000146477,mn0000774322
mn0000753766,mn0000029086
mn0000753766,mn0000194907
mn0000075329,mn0000926200
mn0000089710,mn0000221894
mn0000756318,mn0000521940
mn0000756318,mn0000884057
mn0000756318,mn0000755549
mn0000756318,mn0000417607
mn0000756318,mn0000222093
mn0000956707,mn0000754032
mn0000956707,mn0000029884
mn0000764185,mn0000794449
mn0000151294,mn0000131075
mn0000151294,mn0000178114
mn0000226634,mn0000633628
mn0000226634,mn0000075308
mn0000581700,mn0000718155
mn0000498562,mn0000790814
mn0000751592,mn0000081683
mn0000751592,mn0000029629
mn0000751592,mn0000498753
mn0000751592,mn0000282175
mn0000751592,mn0000242864
mn0000751592,mn0000233077
mn0000834292,mn0000606226
mn0000834292,mn0000072941
mn0000834292,mn0000476090
mn0000592978,mn0000359123
mn0000592978,mn0000809765
mn0000390208,mn0000162233
mn0000075801,mn0000816890
mn0000118717,mn0000402976
mn0001684919,mn0000139908
mn0000181390,mn0000175329
mn0000478322,mn0000675456
mn0000673208,mn0000787757
mn0000102063,mn0000936658
mn0000582945,mn0000019494
mn0000582945,mn0000101201
mn0000793456,mn0000290812
mn0000793456,mn0000334193
mn0000793456,mn0000899530
mn0000793456,mn0000260212
mn0000950372,mn0000824599
mn0000424296,mn0000077536
mn0000022369,mn0000400717
mn0000067686,mn0000032196
mn0000101201,mn0000582945
mn0000495702,mn0000175538
mn0000495702,mn0000076375
mn0000495702,mn0000078622
mn0000495702,mn0000161920
mn0000495702,mn0000301919
mn0000495702,mn0000018896
mn0000495702,mn0000570067
mn0000495702,mn0000482787
mn0000487111,mn0000494654
mn0000149204,mn0000094765
mn0000024568,mn0000512971
mn0000024568,mn0000814036
mn0000159410,mn0000574102
mn0000159410,mn0000007480
mn0000159410,mn0000159857
mn0000159410,mn0000637232
mn0000264727,mn0000199917
mn0000264727,mn0000834108
mn0000065537,mn0000663934
mn0000021047,mn0000540883
mn0000246169,mn0000286435
mn0000246169,mn0000808336
mn0000059503,mn0000107139
mn0000059503,mn0000386865
mn0000059503,mn0000107259
mn0000059503,mn0000131650
mn0000482959,mn0000784010
mn0000033174,mn0000935389
mn0000696126,mn0000669303
mn0000487534,mn0000651796
mn0000645543,mn0001496860
mn0000046522,mn0002301862
mn0000205449,mn0000658693
mn0001496860,mn0000645543
mn0000135156,mn0000500134
mn0000080121,mn0001820089
mn0000231997,mn0000139026
mn0000231997,mn0000089021
mn0000231997,mn0000633181
mn0000231997,mn0000477613
mn0000642533,mn0000492900
mn0000077578,mn0000070949
mn0000948171,mn0000462105
mn0000908185,mn0000211392
mn0000182415,mn0000812571
mn0000182415,mn0000583161
mn0000343930,mn0000358820
mn0000343930,mn0000016119
mn0000343930,mn0000075580
mn0000343930,mn0000273901
mn0000642263,mn0000101522
mn0000642263,mn0000118261
mn0000189446,mn0000755918
mn0000508057,mn0000215041
mn0000620056,mn0002143887
mn0000620056,mn0002050466
mn0000620056,mn0000049501
mn0000169202,mn0000718907
mn0000137731,mn0000948620
mn0000137731,mn0000807026
mn0000831381,mn0000482080
mn0000303833,mn0000174388
mn0000329602,mn0000922911
mn0000639053,mn0000660569
mn0000827139,mn0000754234
mn0000891338,mn0000483351
mn0000766538,mn0000760977
mn0000720078,mn0002960510
mn0000357406,mn0000076055
mn0000357406,mn0000309457
mn0000128201,mn0000228732
mn0000337631,mn0000014959
mn0000337631,mn0000143494
mn0000919525,mn0000296614
mn0000803026,mn0000534373
mn0000803026,mn0000178906
mn0000803026,mn0000422947
mn0000358528,mn0000361853
mn0001759340,mn0000084209
mn0001759340,mn0000020812
mn0000179632,mn0000930397
mn0000171189,mn0000407205
mn0000988108,mn0000033918
mn0000988108,mn0002722536
mn0000318882,mn0000233467
mn0000038977,mn0000683795
mn0000354572,mn0000086065
mn0000217890,mn0000038658
mn0000753685,mn0001187402
mn0000753685,mn0000080118
mn0000753685,mn0000559067
mn0000332725,mn0000390239
mn0000537444,mn0000401338
mn0000537444,mn0000511936
mn0000537444,mn0000400961
mn0000816890,mn0000075801
mn0000816890,mn0000838300
mn0000816890,mn0000219203
mn0000816890,mn0000066915
mn0000808871,mn0000308645
mn0000808871,mn0000662941
mn0000790646,mn0000627258
mn0000790646,mn0000099449
mn0000744736,mn0000924508
mn0000573065,mn0000808623
mn0000573065,mn0000494777
mn0000243238,mn0000302191
mn0000024309,mn0000182415
mn0000329232,mn0000159857
mn0000951589,mn0000099770
mn0000374853,mn0000790395
mn0000215238,mn0000818702
mn0000215238,mn0000919603
mn0000590479,mn0000284546
mn0000590479,mn0000026367
mn0000821571,mn0000117001
mn0000821571,mn0000106882
mn0000821571,mn0000503668
mn0000821571,mn0000070175
mn0000821571,mn0000569685
mn0000794257,mn0000162341
mn0000312575,mn0000138112
mn0000958907,mn0000086598
mn0000958907,mn0000924711
mn0000958907,mn0000490296
mn0000928524,mn0000174186
mn0000928524,mn0000782191
mn0000837486,mn0000576631
mn0000221914,mn0000772191
mn0000221914,mn0000489520
mn0000199749,mn0000019339
mn0000145269,mn0000071970
mn0000145269,mn0000107139
mn0000145269,mn0000763810
mn0000233077,mn0000255887
mn0000233077,mn0000751592
mn0000233077,mn0000611929
mn0000312991,mn0000806829
mn0000312991,mn0000355208
mn0000474215,mn0000489876
mn0000089042,mn0000498987
mn0000498753,mn0000751592
mn0000129761,mn0000664378
mn0000129761,mn0000203639
mn0000129761,mn0000028772
mn0000242864,mn0000533644
mn0000242864,mn0000751592
mn0000019953,mn0000361393
mn0000019953,mn0000767741
mn0000019953,mn0000536122
mn0002394289,mn0000548397
mn0000790395,mn0000374853
mn0000898872,mn0000614455
mn0000240865,mn0000293896
mn0000240865,mn0000312352
mn0000240865,mn0000336639
mn0000456968,mn0000540867
mn0000344037,mn0000857829
mn0000344037,mn0000579839
mn0000344037,mn0000791070
mn0000855232,mn0000743709
mn0000855232,mn0000111031
mn0000852810,mn0000044231
mn0000312352,mn0000240865
mn0000312352,mn0000089021
mn0000312352,mn0000808338
mn0000492357,mn0000230590
mn0000826299,mn0000584041
mn0000826299,mn0000150793
mn0000826299,mn0000270162
mn0000826299,mn0000350685
mn0000780446,mn0000194075
mn0000780446,mn0000774660
mn0000780446,mn0000925528
mn0000741746,mn0000954617
mn0001409319,mn0000305501
mn0000302799,mn0000162677
mn0000237825,mn0000153103
mn0000237825,mn0000011707
mn0000237825,mn0000346663
mn0000806601,mn0000362500
mn0000806601,mn0000884686
mn0000290668,mn0000765025
mn0000413000,mn0000088035
mn0000413000,mn0000262255
mn0000413000,mn0000376204
mn0000413000,mn0000892827
mn0000306136,mn0000308968
mn0000047404,mn0000602378
mn0001051871,mn0000672910
mn0000461998,mn0000070949
mn0000461998,mn0000827923
mn0000461998,mn0000925528
mn0000651765,mn0000931325
mn0000684256,mn0000741747
mn0000778906,mn0000772764
mn0002059588,mn0000096756
mn0000294376,mn0000792507
mn0000999000,mn0000743175
mn0000999000,mn0000005501
mn0000143494,mn0000086810
mn0000143494,mn0000195026
mn0000143494,mn0000825387
mn0000143494,mn0000337631
mn0000143494,mn0000781094
mn0000143494,mn0000489876
mn0000499489,mn0000142085
mn0000611102,mn0000164970
mn0000803365,mn0001445024
mn0000015694,mn0000062583
mn0000015694,mn0000485191
mn0000313239,mn0000788569
mn0000191175,mn0000010243
mn0000660941,mn0000117139
mn0000155662,mn0000658725
mn0000542598,mn0000856075
mn0000412047,mn0000521940
mn0000412047,mn0000759454
mn0000165652,mn0000376422
mn0000165652,mn0000492240
mn0000165652,mn0002181666
mn0000165652,mn0002043528
mn0000144538,mn0000852855
mn0000144538,mn0000413524
mn0000136888,mn0000018016
mn0000009441,mn0000158018
mn0000009441,mn0000617737
mn0000898946,mn0000677084
mn0000898946,mn0000260457
mn0000006233,mn0000747101
mn0000136263,mn0000390390
mn0000136263,mn0000667622
mn0001210260,mn0000319021
mn0000753478,mn0000244073
mn0000843892,mn0000289599
mn0000045560,mn0000932154
mn0000045560,mn0000008591
mn0000045560,mn0001003196
mn0000196301,mn0000201581
mn0000740937,mn0000391151
mn0000266759,mn0000069468
mn0000266759,mn0000258955
mn0000259062,mn0000928351
mn0000384675,mn0000106882
mn0000384675,mn0000070175
mn0000672162,mn0000776011
mn0000988386,mn0000185956
mn0000944349,mn0000230963
mn0000016835,mn0000334363
mn0000400717,mn0000022369
mn0000204248,mn0000187478
mn0000204248,mn0000254556
mn0000204248,mn0000244537
mn0000066153,mn0000220650
mn0000590285,mn0000754032
mn0000590285,mn0000894465
mn0000679158,mn0000156886
mn0000679158,mn0000521674
mn0000831009,mn0000283753
mn0000745316,mn0000536122
mn0000474482,mn0000143749
mn0000474482,mn0000828125
mn0000526819,mn0000584257
mn0000939652,mn0000096117
mn0000511773,mn0000064103
mn0000319626,mn0000884057
mn0000026023,mn0001733164
mn0000026023,mn0000805177
mn0000026023,mn0000655742
mn0000098842,mn0002008045
mn0000194586,mn0000354665
mn0001343538,mn0000151098
mn0000468695,mn0000035126
mn0000468695,mn0000489554
mn0000556845,mn0000664770
mn0000756754,mn0001918807
mn0000545726,mn0000285221
mn0000777210,mn0000212614
mn0000982214,mn0000554963
mn0000042513,mn0000006320
mn0000292350,mn0000759031
mn0001733164,mn0000026023
mn0000226282,mn0000586921
mn0000566988,mn0000071962
mn0000566988,mn0000237653
mn0000190218,mn0000109089
mn0000689584,mn0000792507
mn0000689584,mn0000366407
mn0000528675,mn0000254507
mn0000748540,mn0000388198
mn0000185155,mn0000107139
mn0000185155,mn0000361393
mn0000863740,mn0001002425
mn0000579891,mn0000619522
mn0000579891,mn0000001535
mn0000839504,mn0000034047
mn0000613453,mn0000086626
mn0000613453,mn0000950304
mn0000898304,mn0001035496
mn0000898304,mn0000519571
mn0000104664,mn0000928078
mn0000104664,mn0000166739
mn0000005154,mn0000931876
mn0000174582,mn0000490592
mn0000286355,mn0000011810
mn0000319239,mn0000138271
mn0000319239,mn0000049501
mn0000319239,mn0000040230
mn0000086859,mn0000932732
mn0000003595,mn0000456896
mn0000003595,mn0000293490
mn0000517175,mn0000680065
mn0000517175,mn0000404434
mn0000558661,mn0000593507
mn0000678167,mn0000086065
mn0000495704,mn0000179709
mn0000495704,mn0000227388
mn0000212555,mn0000316826
mn0000212555,mn0000663934
mn0000023160,mn0001055285
mn0000924792,mn0000199240
mn0000497368,mn0000662886
mn0000497368,mn0000800100
mn0000746302,mn0000114754
mn0000744792,mn0000042589
mn0000654393,mn0000234815
mn0000580485,mn0000028772
mn0000742030,mn0000919418
mn0000062583,mn0000015694
mn0000868620,mn0000794161
mn0000631497,mn0000025243
mn0000539943,mn0001401151
mn0000789890,mn0000955702
mn0000420097,mn0000018752
mn0000202806,mn0000203168
mn0000065311,mn0000604702
mn0000133420,mn0000376422
mn0000776011,mn0000376422
mn0000776011,mn0000485881
mn0000776011,mn0000587405
mn0000776011,mn0000672162
mn0000235055,mn0000167517
mn0000235055,mn0000512971
mn0000235055,mn0000075354
mn0000235055,mn0000300245
mn0000015122,mn0000353892
mn0000120325,mn0000841475
mn0001072316,mn0000048123
mn0000039258,mn0000422405
mn0000085397,mn0000275757
mn0000746387,mn0000249559
mn0000290853,mn0000221803
mn0000056358,mn0000034287
mn0000588494,mn0000919717
mn0000588494,mn0000490141
mn0000226556,mn0000477613
mn0000226556,mn0000012809
mn0000186119,mn0001048463
mn0000186119,mn0000495564
mn0000418662,mn0000835506
mn0000494038,mn0000097072
mn0000209743,mn0000415102
mn0000001242,mn0000113409
mn0000919418,mn0000742030
mn0000257490,mn0000080720
mn0000745964,mn0000161351
mn0000047401,mn0000011707
mn0000774260,mn0000157676
mn0000774260,mn0000196907
mn0000774260,mn0000363372
mn0000175553,mn0000216294
mn0000150181,mn0000611881
mn0000150181,mn0000533808
mn0000633078,mn0000988440
mn0000633078,mn0000529566
mn0000413524,mn0000031173
mn0000413524,mn0000144538
mn0000413524,mn0000753685
mn0000184811,mn0000239921
mn0000781837,mn0000792507
mn0001387597,mn0000304200
mn0000059949,mn0000932922
mn0000059949,mn0000361973
mn0000017748,mn0000018264
mn0000192849,mn0000002252
mn0000192849,mn0000045475
mn0000988655,mn0000343416
mn0001499866,mn0000118189
mn0000215208,mn0000617989
mn0000164594,mn0000118544
mn0000510278,mn0000096804
mn0000896216,mn0000953069
mn0000896216,mn0000107921
mn0000896216,mn0001055432
mn0000355208,mn0000806829
mn0000355208,mn0000312991
mn0000088035,mn0000262255
mn0000088035,mn0000413000
mn0000778960,mn0000796811
mn0000209086,mn0000077963
mn0000209086,mn0001448395
mn0000598877,mn0000737627
mn0000038936,mn0000504815
mn0000576885,mn0000658950
mn0000576885,mn0000029086
mn0000576885,mn0000038845
mn0001487808,mn0000091782
mn0000388717,mn0000572521
mn0000748168,mn0000840102
mn0000175329,mn0000171622
mn0000175329,mn0000181390
mn0000198134,mn0000922398
mn0000414227,mn0000257281
mn0000414227,mn0000893058
mn0000955544,mn0000836226
mn0000955544,mn0000219203
mn0000955544,mn0000891497
mn0000835313,mn0000345989
mn0001055285,mn0000413000
mn0001055285,mn0000023160
mn0000175909,mn0000674749
mn0000724926,mn0000152023
mn0000245019,mn0000940076
mn0000481061,mn0000852855
mn0000481061,mn0000345427
mn0000308742,mn0000564558
mn0000197810,mn0000090160
mn0000197810,mn0000873840
mn0000996795,mn0001988927
mn0000397545,mn0000299471
mn0000397545,mn0000473507
mn0000413340,mn0000592512
mn0000378535,mn0000366164
mn0000032196,mn0000067686
mn0000524050,mn0000754055
mn0000524050,mn0000845668
mn0000804430,mn0000001097
mn0000194907,mn0000373592
mn0000194907,mn0000753766
mn0000194907,mn0000921895
mn0000194907,mn0000087106
mn0000194907,mn0000029086
mn0000770540,mn0000392034
mn0000928615,mn0000062650
mn0000928615,mn0000170852
mn0000928615,mn0000411020
mn0000035126,mn0000468695
mn0000101522,mn0000642263
mn0000101522,mn0000451398
mn0000989790,mn0000467444
mn0000524130,mn0000955893
mn0000946137,mn0000815039
mn0000204332,mn0000204416
mn0000360956,mn0000745617
mn0001341527,mn0000387219
mn0001341527,mn0000155091
mn0000166348,mn0000586798
mn0000099888,mn0000416661
mn0000854885,mn0000483623
mn0000854885,mn0000844872
mn0000953548,mn0000108564
mn0000072041,mn0001806304
mn0000081849,mn0000766893
mn0000631691,mn0000251033
mn0000339490,mn0000070175
mn0000195866,mn0000839559
mn0000272563,mn0000859210
mn0000890119,mn0000956059
mn0000129775,mn0000409146
mn0000129775,mn0001219035
mn0000795529,mn0000143749
mn0000795529,mn0000884057
mn0000795529,mn0000172249
mn0000602859,mn0000919368
mn0000804124,mn0000079959
mn0000804124,mn0000956747
mn0000399733,mn0000745071
mn0000399733,mn0000312402
mn0000136089,mn0000597094
mn0000581466,mn0000948716
mn0000581466,mn0000773220
mn0000581466,mn0000038469
mn0000212131,mn0000393345
mn0000475980,mn0000590787
mn0000083554,mn0000254215
mn0000009173,mn0000264572
mn0000009173,mn0000531739
mn0000009173,mn0000664519
mn0000009173,mn0001258721
mn0000196707,mn0000813441
mn0000196707,mn0000230590
mn0000603473,mn0000393768
mn0000603473,mn0000845668
mn0000238506,mn0000894465
mn0000238506,mn0000182900
mn0000202766,mn0000495455
mn0000998473,mn0000012180
mn0000531986,mn0000617196
mn0000531986,mn0000467853
mn0000531986,mn0000772669
mn0000531986,mn0000596126
mn0000531986,mn0000562304
mn0000451296,mn0000579037
mn0000451296,mn0000241263
mn0000098433,mn0000927416
mn0000633628,mn0000226634
mn0000633628,mn0000345355
mn0000038845,mn0000775626
mn0000038845,mn0000373592
mn0000038845,mn0000029086
mn0000038845,mn0000576885
mn0000923618,mn0000313284
mn0000923618,mn0000835894
mn0000634072,mn0000312131
mn0000770875,mn0000959876
mn0000770875,mn0000378021
mn0000477875,mn0000070175
mn0002381200,mn0001423784
mn0000807725,mn0000057151
mn0000016147,mn0000748220
mn0000016147,mn0000748220
mn0001972796,mn0000227988
mn0000831215,mn0000244991
mn0000831215,mn0000099500
mn0000815236,mn0000527010
mn0000815236,mn0000668302
mn0000866318,mn0000345168
mn0000866318,mn0000145306
mn0000866318,mn0000578141
mn0000084053,mn0000029791
mn0000553041,mn0002138250
mn0000092567,mn0000235723
mn0000362500,mn0000806601
mn0000266255,mn0000061172
mn0000266255,mn0000570825
mn0000120621,mn0000184471
mn0001002425,mn0000863740
mn0000581736,mn0000664346
mn0000863988,mn0000053739
mn0000863988,mn0000341672
mn0000863988,mn0000359966
mn0000863988,mn0000282752
mn0000204083,mn0000545328
mn0000204083,mn0000138520
mn0000954597,mn0000009298
mn0000420675,mn0000031617
mn0000420675,mn0000483347
mn0000882956,mn0000894465
mn0000082831,mn0000071957
mn0000579458,mn0000480703
mn0000579458,mn0000851639
mn0000987643,mn0000807949
mn0000954189,mn0000038454
mn0000274689,mn0000041641
mn0000274689,mn0000200629
mn0000053120,mn0000670347
mn0000108283,mn0000624144
mn0000239638,mn0000414251
mn0000490141,mn0000171150
mn0000490141,mn0000588494
mn0000123058,mn0000751549
mn0000107058,mn0000662657
mn0000232701,mn0000515628
mn0000622886,mn0000254115
mn0000105561,mn0000926604
mn0000105561,mn0000114708
mn0000105561,mn0000158765
mn0000814398,mn0001280807
mn0000206990,mn0000677849
mn0000142652,mn0000322642
mn0000382880,mn0000120412
mn0000763783,mn0000607053
mn0000763783,mn0000277150
mn0000763783,mn0000407205
mn0000406134,mn0000540540
mn0000406134,mn0000029388
mn0000776313,mn0000775264
mn0000166658,mn0000357917
mn0000490592,mn0000174582
mn0000849405,mn0000452261
mn0000744364,mn0000773009
mn0000233239,mn0000359606
mn0000867978,mn0000696668
mn0000127337,mn0000769238
mn0000800900,mn0000057797
mn0000408427,mn0000121469
mn0000408427,mn0000125332
mn0000408427,mn0000809473
mn0000340774,mn0000748220
mn0000340774,mn0000051992
mn0000340774,mn0000799787
mn0000340774,mn0000509223
mn0000955773,mn0000674332
mn0000194075,mn0000780446
mn0000075580,mn0000755162
mn0000075580,mn0002306701
mn0000075580,mn0000343930
mn0000075580,mn0000072062
mn0000742295,mn0000949619
mn0000201297,mn0000838524
