artist_id,theme_id
mn0000258741,ma0000005076
mn0000258741,ma0000005097
mn0000258741,ma0000006312
mn0000258741,ma0000006316
mn0000661687,ma0000006299
mn0000661687,ma0000006335
mn0000568757,ma0000006297
mn0000568757,ma0000004281
mn0000568757,ma0000006321
mn0000568757,ma0000006310
mn0000147343,ma0000006288
mn0000147343,ma0000005625
mn0000147343,ma0000005079
mn0000147343,ma0000006312
mn0000147343,ma0000006319
mn0000079545,ma0000006332
mn0000079545,ma0000004272
mn0000159412,ma0000006297
mn0000159412,ma0000006318
mn0000159412,ma0000006321
mn0000071120,ma0000006335
mn0000071120,ma0000006332
mn0000071120,ma0000005055
mn0000071120,ma0000004285
mn0000224808,ma0000006299
mn0000224808,ma0000006335
mn0000224808,ma0000006318
mn0000224808,ma0000006316
mn0000224808,ma0000006315
mn0000224808,ma0000004268
mn0000205586,ma0000006327
mn0000205586,ma0000006292
mn0000205586,ma0000005076
mn0000229289,ma0000004272
mn0000229289,ma0000006287
mn0000229289,ma0000004281
mn0000229289,ma0000005042
mn0000229289,ma0000006297
mn0000229289,ma0000006308
mn0000720734,ma0000006316
mn0000720734,ma0000006318
mn0000720734,ma0000006314
mn0000720734,ma0000006312
mn0000719673,ma0000006328
mn0000719673,ma0000006291
mn0000489676,ma0000006335
mn0000489676,ma0000006328
mn0000489676,ma0000005086
mn0000489676,ma0000005031
mn0000489676,ma0000006297
mn0000489676,ma0000006277
mn0000489676,ma0000004281
mn0000355052,ma0000004247
mn0000355052,ma0000006281
mn0000355052,ma0000006314
mn0000355052,ma0000005076
mn0000355052,ma0000005100
mn0000015822,ma0000006297
mn0000015822,ma0000006315
mn0000015822,ma0000006287
mn0000325537,ma0000006335
mn0000325537,ma0000004245
mn0000493701,ma0000006292
mn0000493701,ma0000006311
mn0000493701,ma0000005076
mn0000493701,ma0000004281
mn0000493701,ma0000006308
mn0000633044,ma0000006289
mn0000633044,ma0000006329
mn0000633044,ma0000006288
mn0000633044,ma0000006312
mn0000543502,ma0000006291
mn0000543502,ma0000004272
mn0000543502,ma0000006308
mn0000533551,ma0000006328
mn0000533551,ma0000004252
mn0000533551,ma0000006291
mn0000533551,ma0000006321
mn0000533551,ma0000004272
mn0000533551,ma0000004254
mn0000533551,ma0000006282
mn0000533551,ma0000006297
mn0000533551,ma0000006287
mn0000382455,ma0000005042
mn0000382455,ma0000006276
mn0000382455,ma0000005051
mn0000382455,ma0000006328
mn0000382455,ma0000006291
mn0000382455,ma0000006297
mn0000382455,ma0000004272
mn0000382455,ma0000004281
mn0000382455,ma0000004247
mn0000382455,ma0000004252
mn0000279593,ma0000005633
mn0000279593,ma0000004272
mn0000279593,ma0000006308
mn0000279593,ma0000004252
mn0000279593,ma0000006292
mn0000279593,ma0000006291
mn0001546320,ma0000006330
mn0001546320,ma0000005063
mn0000171367,ma0000005579
mn0000171367,ma0000006297
mn0000171367,ma0000006318
mn0000171367,ma0000006316
mn0000171367,ma0000004272
mn0000747238,ma0000006299
mn0000187422,ma0000005579
mn0000187422,ma0000004251
mn0000187422,ma0000005063
mn0000187422,ma0000006291
mn0000187422,ma0000006318
mn0000187422,ma0000006316
mn0000572720,ma0000006297
mn0000572720,ma0000006299
mn0000572720,ma0000006318
mn0000572720,ma0000006322
mn0000572720,ma0000006315
mn0000634680,ma0000006321
mn0000634680,ma0000006318
mn0000634680,ma0000006313
mn0000634680,ma0000004285
mn0000938798,ma0000013572
mn0000938798,ma0000006269
mn0000938798,ma0000005031
mn0000938798,ma0000006328
mn0000938798,ma0000005032
mn0000938798,ma0000005052
mn0000938798,ma0000005579
mn0000938798,ma0000006291
mn0000938798,ma0000006335
mn0000938798,ma0000005097
mn0000938798,ma0000004287
mn0000938798,ma0000005053
mn0000938798,ma0000006311
mn0000938798,ma0000004248
mn0000938798,ma0000005085
mn0000938798,ma0000004274
mn0000938798,ma0000005113
mn0000006613,ma0000006317
mn0000006613,ma0000006316
mn0000006613,ma0000004281
mn0000807803,ma0000004272
mn0000572603,ma0000006318
mn0000572603,ma0000006317
mn0000572603,ma0000005096
mn0000572603,ma0000006310
mn0000213273,ma0000006327
mn0000213273,ma0000006273
mn0000213273,ma0000005097
mn0000213273,ma0000006324
mn0000213273,ma0000005057
mn0000213273,ma0000006282
mn0000213273,ma0000005066
mn0000213273,ma0000005082
mn0000213273,ma0000006325
mn0000213273,ma0000005579
mn0000213273,ma0000006297
mn0000213273,ma0000006311
mn0000213273,ma0000005100
mn0000213273,ma0000005053
mn0000213273,ma0000005146
mn0000213273,ma0000005042
mn0000042234,ma0000006273
mn0000042234,ma0000006314
mn0000042234,ma0000006318
mn0000042234,ma0000006331
mn0000042234,ma0000006316
mn0000042234,ma0000006329
mn0000042234,ma0000006326
mn0000042234,ma0000005102
mn0000042234,ma0000006313
mn0000042234,ma0000005057
mn0000042234,ma0000006301
mn0000929862,ma0000005579
mn0000929862,ma0000006297
mn0000929862,ma0000005082
mn0000929862,ma0000006295
mn0000929862,ma0000004272
mn0000929862,ma0000006308
mn0000038210,ma0000006292
mn0000038210,ma0000006291
mn0000038210,ma0000006299
mn0000038210,ma0000006321
mn0000038210,ma0000004272
mn0000038210,ma0000006313
mn0002172276,ma0000006311
mn0002172276,ma0000004245
mn0000857203,ma0000006297
mn0000857203,ma0000006290
mn0000857203,ma0000006321
mn0000857203,ma0000006312
mn0000857203,ma0000006332
mn0000857203,ma0000006287
mn0000891907,ma0000006317
mn0000891907,ma0000006330
mn0000891907,ma0000004281
mn0000151504,ma0000006297
mn0000151504,ma0000005075
mn0000151504,ma0000006325
mn0000151504,ma0000006318
mn0000151504,ma0000006321
mn0000151504,ma0000005085
mn0000151504,ma0000004248
mn0000151504,ma0000006269
mn0000151504,ma0000006311
mn0000151504,ma0000004246
mn0000151504,ma0000013573
mn0000151504,ma0000005065
mn0000151504,ma0000006313
mn0000151504,ma0000006326
mn0000151504,ma0000006328
mn0000151504,ma0000005053
mn0000151504,ma0000004252
mn0000151504,ma0000004261
mn0000151504,ma0000006277
mn0000151504,ma0000005052
mn0000151504,ma0000006291
mn0000151504,ma0000013548
mn0000058549,ma0000006299
mn0000058549,ma0000006335
mn0000058549,ma0000006318
mn0000058549,ma0000006316
mn0000058549,ma0000013572
mn0000058549,ma0000006321
mn0000058549,ma0000005093
mn0000126529,ma0000006288
mn0000126529,ma0000006312
mn0000126529,ma0000004276
mn0000126529,ma0000006319
mn0000866271,ma0000006335
mn0000866271,ma0000004245
mn0000866271,ma0000004248
mn0000866271,ma0000005065
mn0000866271,ma0000006317
mn0000866271,ma0000006313
mn0000866271,ma0000006324
mn0000866271,ma0000006316
mn0000866271,ma0000006296
mn0000002330,ma0000006325
mn0000002330,ma0000006321
mn0000002330,ma0000005076
mn0000002330,ma0000006314
mn0000002330,ma0000006312
mn0000002330,ma0000005100
mn0000002330,ma0000004280
mn0000002330,ma0000006318
mn0000500480,ma0000006324
mn0000500480,ma0000006325
mn0000500480,ma0000005579
mn0000500480,ma0000006318
mn0000500480,ma0000006316
mn0000092916,ma0000006328
mn0000092916,ma0000004252
mn0000092916,ma0000006291
mn0000092916,ma0000006322
mn0000092916,ma0000004272
mn0000092916,ma0000004281
mn0000092916,ma0000006308
mn0000658362,ma0000006328
mn0000896511,ma0000006308
mn0000896511,ma0000004272
mn0000896511,ma0000005093
mn0000896511,ma0000006328
mn0000896511,ma0000005107
mn0000322071,ma0000006321
mn0000322071,ma0000006314
mn0000322071,ma0000006318
mn0000019001,ma0000006328
mn0000019001,ma0000006291
mn0000577531,ma0000005579
mn0000577531,ma0000005093
mn0000577531,ma0000006323
mn0000577531,ma0000005063
mn0000577531,ma0000006333
mn0000577531,ma0000004245
mn0000577531,ma0000006320
mn0000577531,ma0000004251
mn0000577531,ma0000006297
mn0000523715,ma0000006315
mn0000861465,ma0000006299
mn0000861465,ma0000006297
mn0000159104,ma0000004247
mn0000159104,ma0000005633
mn0000159104,ma0000006321
mn0000159104,ma0000004272
mn0002114934,ma0000006318
mn0002114934,ma0000013574
mn0002114934,ma0000006316
mn0002114934,ma0000006299
mn0002114934,ma0000013572
mn0000632233,ma0000006327
mn0000632233,ma0000005076
mn0000632233,ma0000005100
mn0000632233,ma0000005079
mn0000632233,ma0000006296
mn0000632233,ma0000005047
mn0000203592,ma0000006311
mn0000203592,ma0000006299
mn0000203592,ma0000006318
mn0000203592,ma0000005065
mn0000203592,ma0000005096
mn0000203592,ma0000006316
mn0000203592,ma0000006325
mn0000203592,ma0000006273
mn0000203592,ma0000004264
mn0000203592,ma0000006317
mn0000203592,ma0000006310
mn0000203592,ma0000005123
mn0000203592,ma0000004248
mn0000203592,ma0000004246
mn0000203592,ma0000006277
mn0000203592,ma0000013564
mn0000203592,ma0000005093
mn0000809527,ma0000005633
mn0000809527,ma0000006291
mn0000809527,ma0000006321
mn0000809527,ma0000006322
mn0000809527,ma0000006297
mn0000809527,ma0000006335
mn0000809527,ma0000004272
mn0000809527,ma0000006328
mn0000149718,ma0000006288
mn0000149718,ma0000006312
mn0000315177,ma0000006317
mn0000315177,ma0000006318
mn0000315177,ma0000006330
mn0000763831,ma0000006287
mn0000763831,ma0000006330
mn0000763831,ma0000004252
mn0000763831,ma0000006328
mn0000238686,ma0000004276
mn0000238686,ma0000005100
mn0000238686,ma0000006312
mn0000238686,ma0000006319
mn0000682814,ma0000006297
mn0000682814,ma0000006322
mn0000682814,ma0000004247
mn0000682814,ma0000005579
mn0000682814,ma0000006335
mn0000682814,ma0000006324
mn0000682814,ma0000006328
mn0000682814,ma0000006315
mn0000004852,ma0000006292
mn0000004852,ma0000005076
mn0000004852,ma0000005625
mn0000004852,ma0000006316
mn0000004852,ma0000004281
mn0000004852,ma0000006311
mn0000004852,ma0000006318
mn0000004852,ma0000004276
mn0000004852,ma0000005096
mn0000617203,ma0000006322
mn0000617203,ma0000006315
mn0000819230,ma0000005633
mn0000819230,ma0000004272
mn0001449072,ma0000006311
mn0001449072,ma0000006318
mn0001449072,ma0000006316
mn0000561230,ma0000006299
mn0000561230,ma0000006328
mn0000561230,ma0000005579
mn0000561230,ma0000006295
mn0000561230,ma0000006335
mn0000561230,ma0000006323
mn0000542066,ma0000006335
mn0000542066,ma0000006299
mn0000542066,ma0000006321
mn0000542066,ma0000005063
mn0000542066,ma0000006318
mn0000260457,ma0000005093
mn0000260457,ma0000005031
mn0000260457,ma0000006322
mn0000260457,ma0000006335
mn0001405010,ma0000006328
mn0001405010,ma0000004272
mn0001405010,ma0000006299
mn0001405010,ma0000006322
mn0000865729,ma0000006312
mn0000865729,ma0000004248
mn0000865729,ma0000006321
mn0000865729,ma0000005086
mn0000758999,ma0000006299
mn0000758999,ma0000006335
mn0000758999,ma0000006329
mn0000758999,ma0000004249
mn0000758999,ma0000006277
mn0000758999,ma0000004245
mn0000758999,ma0000013548
mn0000758999,ma0000006296
mn0000079960,ma0000006328
mn0000079960,ma0000006270
mn0000079960,ma0000006297
mn0000079960,ma0000006332
mn0000079960,ma0000006287
mn0000381323,ma0000006311
mn0000381323,ma0000006318
mn0000507975,ma0000006324
mn0000507975,ma0000004281
mn0000507975,ma0000004282
mn0000507975,ma0000006310
mn0000507975,ma0000006320
mn0000507975,ma0000005096
mn0000672411,ma0000006328
mn0000672411,ma0000006297
mn0000672411,ma0000006313
mn0000246091,ma0000005633
mn0000246091,ma0000006295
mn0000246091,ma0000006292
mn0000246091,ma0000004272
mn0000246091,ma0000006308
mn0000246091,ma0000006315
mn0000665944,ma0000006281
mn0000665944,ma0000006314
mn0000665944,ma0000006282
mn0000665944,ma0000006333
mn0000665944,ma0000006297
mn0000665944,ma0000005076
mn0000665944,ma0000006321
mn0000665944,ma0000005100
mn0000665944,ma0000004267
mn0000665944,ma0000006318
mn0000725923,ma0000006325
mn0000725923,ma0000006314
mn0000725923,ma0000006313
mn0000725923,ma0000004280
mn0000725923,ma0000004281
mn0000725923,ma0000006299
mn0000725923,ma0000006317
mn0000725923,ma0000005096
mn0000725923,ma0000006316
mn0000725923,ma0000006318
mn0000725923,ma0000006310
mn0000180017,ma0000005633
mn0000180017,ma0000005051
mn0000180017,ma0000006282
mn0000180017,ma0000004272
mn0000180017,ma0000004254
mn0000827250,ma0000005042
mn0000827250,ma0000006297
mn0000827250,ma0000006308
mn0000827250,ma0000005079
mn0000827250,ma0000004281
mn0000103162,ma0000005042
mn0000103162,ma0000005076
mn0000103162,ma0000004272
mn0000103162,ma0000006311
mn0000103162,ma0000006308
mn0000103162,ma0000006312
mn0000519715,ma0000006327
mn0000519715,ma0000006288
mn0000519715,ma0000006316
mn0000519715,ma0000005079
mn0000519715,ma0000006312
mn0000519715,ma0000006310
mn0002391162,ma0000006318
mn0002391162,ma0000005097
mn0002391162,ma0000006311
mn0002391162,ma0000005086
mn0002391162,ma0000006316
mn0002391162,ma0000006329
mn0002391162,ma0000005055
mn0001926061,ma0000005073
mn0001926061,ma0000006321
mn0001926061,ma0000005065
mn0000725333,ma0000006328
mn0000725333,ma0000006291
mn0000725333,ma0000004272
mn0000725333,ma0000006308
mn0000594942,ma0000006328
mn0000594942,ma0000004272
mn0000594942,ma0000004281
mn0000687948,ma0000006321
mn0000687948,ma0000006316
mn0000687948,ma0000006314
mn0000775626,ma0000006328
mn0000775626,ma0000004276
mn0000775626,ma0000006326
mn0000775626,ma0000005079
mn0000775626,ma0000006316
mn0000842398,ma0000006335
mn0000842398,ma0000006299
mn0000842398,ma0000005063
mn0000842398,ma0000006297
mn0000771704,ma0000006299
mn0000771704,ma0000006321
mn0000771704,ma0000006329
mn0000771704,ma0000006313
mn0000118664,ma0000005633
mn0000118664,ma0000006321
mn0000118664,ma0000006312
mn0000936915,ma0000006297
mn0000936915,ma0000004281
mn0000551570,ma0000005082
mn0000551570,ma0000006295
mn0000551570,ma0000004251
mn0000551570,ma0000005073
mn0000551570,ma0000005031
mn0000551570,ma0000005070
mn0000551570,ma0000005118
mn0000551570,ma0000004250
mn0000811234,ma0000005093
mn0000080871,ma0000006291
mn0000080871,ma0000006321
mn0000080871,ma0000005070
mn0000186390,ma0000004255
mn0000186390,ma0000006306
mn0000186390,ma0000006282
mn0000186390,ma0000004275
mn0000186390,ma0000006325
mn0000222316,ma0000005051
mn0000222316,ma0000006299
mn0000222316,ma0000004272
mn0000222316,ma0000006315
mn0000222316,ma0000006282
mn0000222316,ma0000004263
mn0000222316,ma0000006322
mn0000222316,ma0000004267
mn0000222316,ma0000013546
mn0000305501,ma0000006335
mn0000194703,ma0000004245
mn0000194703,ma0000004251
mn0000194703,ma0000006297
mn0000194703,ma0000006321
mn0000194703,ma0000006314
mn0000194703,ma0000005079
mn0000194703,ma0000006287
mn0000194703,ma0000004281
mn0000194703,ma0000006310
mn0000324799,ma0000004264
mn0000324799,ma0000005123
mn0000324799,ma0000005124
mn0000324799,ma0000005633
mn0000324799,ma0000006297
mn0000324799,ma0000006299
mn0000324799,ma0000006322
mn0000324799,ma0000006315
mn0000324799,ma0000013564
mn0000324799,ma0000005093
mn0000324799,ma0000005103
mn0000242676,ma0000006297
mn0000242676,ma0000006321
mn0000242676,ma0000004251
mn0000242676,ma0000006316
mn0000242676,ma0000004272
mn0000242676,ma0000005096
mn0000963543,ma0000006324
mn0000963543,ma0000006292
mn0000963543,ma0000005082
mn0000963543,ma0000004281
mn0000803448,ma0000006327
mn0000803448,ma0000005076
mn0000803448,ma0000006312
mn0000803448,ma0000006319
mn0001620636,ma0000004276
mn0001620636,ma0000005633
mn0001620636,ma0000005051
mn0001620636,ma0000006321
mn0001620636,ma0000004281
mn0001620636,ma0000013569
mn0000036641,ma0000006328
mn0000036641,ma0000006291
mn0000036641,ma0000006297
mn0000036641,ma0000005112
mn0000036641,ma0000006308
mn0000036641,ma0000006295
mn0000036641,ma0000005031
mn0000036641,ma0000004272
mn0000389378,ma0000006297
mn0000389378,ma0000005093
mn0000389378,ma0000006316
mn0000389378,ma0000006311
mn0000389378,ma0000006318
mn0000389378,ma0000005086
mn0000389378,ma0000005107
mn0000389378,ma0000006296
mn0000389378,ma0000006280
mn0000933809,ma0000006335
mn0000933809,ma0000004247
mn0000723616,ma0000006297
mn0000723616,ma0000006321
mn0000723616,ma0000006318
mn0000723616,ma0000006316
mn0000320845,ma0000006297
mn0000320845,ma0000005099
mn0000320845,ma0000006314
mn0000320845,ma0000005076
mn0000320845,ma0000004272
mn0000320845,ma0000006308
mn0000320845,ma0000005047
mn0000320845,ma0000005086
mn0000024592,ma0000006299
mn0000024592,ma0000005070
mn0001846641,ma0000006330
mn0001846641,ma0000005063
mn0001846641,ma0000006297
mn0001830841,ma0000005063
mn0001830841,ma0000006322
mn0001830841,ma0000006323
mn0000074397,ma0000006299
mn0000074397,ma0000006314
mn0000074397,ma0000006316
mn0000074397,ma0000005047
mn0000074397,ma0000006318
mn0000806980,ma0000006288
mn0000806980,ma0000006297
mn0000806980,ma0000005076
mn0000806980,ma0000005625
mn0000806980,ma0000006315
mn0000806980,ma0000005079
mn0000806980,ma0000006312
mn0000806980,ma0000004281
mn0000806980,ma0000006310
mn0000751117,ma0000004245
mn0000751117,ma0000006299
mn0000751117,ma0000005079
mn0000751117,ma0000006316
mn0000751117,ma0000006318
mn0000751117,ma0000005065
mn0001000678,ma0000006318
mn0001000678,ma0000006332
mn0001000678,ma0000006313
mn0000495547,ma0000006299
mn0000495547,ma0000006335
mn0000495547,ma0000006322
mn0000495547,ma0000006315
mn0000495547,ma0000005633
mn0000495547,ma0000006297
mn0000495547,ma0000006321
mn0000495547,ma0000005059
mn0000495547,ma0000004272
mn0000495547,ma0000004254
mn0000495547,ma0000004252
mn0000495547,ma0000005070
mn0000495547,ma0000005103
mn0000495547,ma0000005107
mn0000495547,ma0000005113
mn0000495547,ma0000005114
mn0000495547,ma0000005118
mn0000780581,ma0000006297
mn0000780581,ma0000006308
mn0000780581,ma0000004252
mn0000780581,ma0000006315
mn0000780581,ma0000005579
mn0000234127,ma0000006297
mn0000030139,ma0000006328
mn0000585180,ma0000006292
mn0000585180,ma0000006297
mn0000585180,ma0000006314
mn0000585180,ma0000004281
mn0000031380,ma0000006292
mn0000293816,ma0000006324
mn0000293816,ma0000006316
mn0000293816,ma0000006325
mn0000905023,ma0000004281
mn0000905023,ma0000006330
mn0000905023,ma0000005076
mn0000905023,ma0000006318
mn0000905023,ma0000006320
mn0000585601,ma0000005093
mn0000585601,ma0000005095
mn0000311609,ma0000006321
mn0000505678,ma0000006297
mn0000505678,ma0000006328
mn0000505678,ma0000004252
mn0000361973,ma0000006311
mn0000361973,ma0000005076
mn0000361973,ma0000005625
mn0000361973,ma0000006312
mn0000361973,ma0000004276
mn0000361973,ma0000006327
mn0000361973,ma0000006325
mn0000257233,ma0000006297
mn0000257233,ma0000004272
mn0000257233,ma0000006313
mn0000521064,ma0000004248
mn0000521064,ma0000006318
mn0000521064,ma0000005096
mn0000521064,ma0000006316
mn0000521064,ma0000006326
mn0000548606,ma0000005633
mn0000548606,ma0000006330
mn0000548606,ma0000006291
mn0000530004,ma0000005057
mn0000530004,ma0000006299
mn0000530004,ma0000006318
mn0000530004,ma0000005079
mn0000530004,ma0000006269
mn0000509936,ma0000006297
mn0000509936,ma0000004281
mn0000349157,ma0000006335
mn0000349157,ma0000006291
mn0000349157,ma0000004252
mn0000349157,ma0000006321
mn0000349157,ma0000006323
mn0000361245,ma0000005658
mn0000361245,ma0000005031
mn0000361245,ma0000005042
mn0000361245,ma0000006291
mn0000361245,ma0000006321
mn0000361245,ma0000004284
mn0000484256,ma0000006321
mn0000484256,ma0000006332
mn0000484256,ma0000005096
mn0000802875,ma0000006328
mn0000802875,ma0000006297
mn0000802875,ma0000005063
mn0000802875,ma0000006321
mn0000802875,ma0000006287
mn0000802875,ma0000006313
mn0000233467,ma0000006327
mn0000233467,ma0000006289
mn0000233467,ma0000006314
mn0000233467,ma0000006325
mn0000658693,ma0000006318
mn0000658693,ma0000006313
mn0002330096,ma0000006325
mn0002330096,ma0000006297
mn0002330096,ma0000006318
mn0002330096,ma0000006314
mn0000775681,ma0000006297
mn0000775681,ma0000004272
mn0000775681,ma0000006315
mn0000775681,ma0000006308
mn0000198397,ma0000006321
mn0000198397,ma0000004272
mn0000198397,ma0000006320
mn0000125068,ma0000006277
mn0000125068,ma0000004281
mn0000125068,ma0000005096
mn0000125068,ma0000006310
mn0000125068,ma0000006324
mn0000125068,ma0000006320
mn0000125068,ma0000004251
mn0000125068,ma0000006297
mn0000125068,ma0000005099
mn0000656960,ma0000006332
mn0000656960,ma0000006291
mn0000201668,ma0000005093
mn0000201668,ma0000006318
mn0000201668,ma0000006334
mn0000201668,ma0000006297
mn0000201668,ma0000004252
mn0000201668,ma0000006282
mn0000201668,ma0000006310
mn0000864822,ma0000004281
mn0000864822,ma0000006332
mn0000864822,ma0000006314
mn0000293490,ma0000004246
mn0000293490,ma0000005096
mn0000293490,ma0000005100
mn0000293490,ma0000005086
mn0000293490,ma0000005047
mn0000293490,ma0000005059
mn0000293490,ma0000006310
mn0000391409,ma0000004281
mn0000391409,ma0000006297
mn0000391409,ma0000004276
mn0000391409,ma0000006294
mn0000391409,ma0000006321
mn0000391409,ma0000006332
mn0000668555,ma0000006322
mn0000668555,ma0000006328
mn0000177454,ma0000005633
mn0000177454,ma0000006321
mn0000177454,ma0000006312
mn0000177454,ma0000004276
mn0000177454,ma0000006316
mn0000177454,ma0000006319
mn0000357917,ma0000005086
mn0000357917,ma0000005123
mn0000357917,ma0000006297
mn0000357917,ma0000005057
mn0000357917,ma0000006315
mn0000463315,ma0000005063
mn0000463315,ma0000006297
mn0000463315,ma0000006308
mn0000148305,ma0000006324
mn0000148305,ma0000005579
mn0000863771,ma0000006332
mn0000863771,ma0000004252
mn0000863771,ma0000006291
mn0000863771,ma0000006328
mn0000670344,ma0000005633
mn0000670344,ma0000006321
mn0000670344,ma0000004272
mn0000730382,ma0000005031
mn0000730382,ma0000006299
mn0000632184,ma0000006328
mn0000632184,ma0000006291
mn0000632184,ma0000004252
mn0000793898,ma0000005063
mn0000793898,ma0000005093
mn0000793898,ma0000006323
mn0001738805,ma0000006297
mn0001738805,ma0000006322
mn0001738805,ma0000006315
mn0001738805,ma0000006328
mn0000671588,ma0000006335
mn0000671588,ma0000006297
mn0000671588,ma0000004272
mn0000671588,ma0000006322
mn0000714947,ma0000005633
mn0000714947,ma0000006292
mn0000714947,ma0000004272
mn0000714947,ma0000005107
mn0000714947,ma0000006308
mn0000138792,ma0000005093
mn0000243616,ma0000006299
mn0000243616,ma0000004280
mn0000243616,ma0000006297
mn0000243616,ma0000006315
mn0000243616,ma0000005076
mn0000105796,ma0000005076
mn0000105796,ma0000005079
mn0000662621,ma0000006308
mn0000662621,ma0000005051
mn0000662621,ma0000006295
mn0000662621,ma0000006282
mn0000662621,ma0000005042
mn0000025583,ma0000006335
mn0000025583,ma0000005093
mn0000025583,ma0000005036
mn0000025583,ma0000006318
mn0000025583,ma0000006324
mn0000025583,ma0000006273
mn0000025583,ma0000004246
mn0000025583,ma0000006316
mn0000664457,ma0000005045
mn0000664457,ma0000006316
mn0000664457,ma0000006311
mn0000664457,ma0000005047
mn0000664457,ma0000004274
mn0000827760,ma0000006311
mn0000827760,ma0000005076
mn0000827760,ma0000005107
mn0000827760,ma0000006321
mn0000827760,ma0000006312
mn0000157389,ma0000006318
mn0000157389,ma0000006316
mn0000157389,ma0000006321
mn0000157389,ma0000005096
mn0000061840,ma0000006297
mn0000061840,ma0000004272
mn0000567190,ma0000006328
mn0000567190,ma0000006335
mn0000567190,ma0000006291
mn0000567190,ma0000006308
mn0000504903,ma0000005076
mn0000504903,ma0000006315
mn0000504903,ma0000006310
mn0000091474,ma0000005070
mn0000091474,ma0000006321
mn0000468143,ma0000005633
mn0000468143,ma0000006328
mn0000468143,ma0000004252
mn0000468143,ma0000006291
mn0000468143,ma0000006297
mn0000468143,ma0000006321
mn0000468143,ma0000004272
mn0000468143,ma0000004281
mn0000640419,ma0000006324
mn0000640419,ma0000006314
mn0000640419,ma0000004281
mn0000640419,ma0000005042
mn0000640419,ma0000005068
mn0000640419,ma0000006310
mn0000640419,ma0000006281
mn0000126107,ma0000006294
mn0002395521,ma0000006316
mn0002395521,ma0000006318
mn0002395521,ma0000005076
mn0002395521,ma0000005047
mn0002395521,ma0000006297
mn0002395521,ma0000013548
mn0002395521,ma0000004281
mn0002395521,ma0000006308
mn0002395521,ma0000006299
mn0002395521,ma0000013573
mn0002395521,ma0000006327
mn0000672308,ma0000006321
mn0000672308,ma0000006314
mn0000672308,ma0000006326
mn0000672308,ma0000006301
mn0001072399,ma0000006335
mn0001072399,ma0000004251
mn0001072399,ma0000006316
mn0001072399,ma0000006299
mn0001072399,ma0000006311
mn0000181817,ma0000005633
mn0000181817,ma0000006292
mn0000181817,ma0000004272
mn0000181817,ma0000005107
mn0000181817,ma0000006308
mn0000181817,ma0000005042
mn0000181817,ma0000005076
mn0000181817,ma0000006320
mn0000181817,ma0000006297
mn0000181817,ma0000005082
mn0000181817,ma0000006316
mn0002461638,ma0000006324
mn0002461638,ma0000005031
mn0002461638,ma0000005579
mn0002461638,ma0000006318
mn0002461638,ma0000006316
mn0002461638,ma0000006323
mn0002461638,ma0000006291
mn0000286846,ma0000006324
mn0000286846,ma0000005579
mn0000286846,ma0000006318
mn0000286846,ma0000006316
mn0000416245,ma0000006287
mn0000416245,ma0000006308
mn0000323881,ma0000006310
mn0000323881,ma0000006318
mn0000414002,ma0000004252
mn0000414002,ma0000006297
mn0000414002,ma0000006308
mn0000550591,ma0000006328
mn0000550591,ma0000006297
mn0000550591,ma0000004272
mn0000550591,ma0000006314
mn0000550591,ma0000004281
mn0000550591,ma0000006330
mn0000285164,ma0000006299
mn0000285164,ma0000006335
mn0000285164,ma0000006291
mn0000285164,ma0000006316
mn0000285164,ma0000005057
mn0000285164,ma0000006318
mn0000156556,ma0000006328
mn0000156556,ma0000006291
mn0000998468,ma0000006328
mn0000998468,ma0000006291
mn0000998468,ma0000005073
mn0000571806,ma0000006320
mn0000571806,ma0000006297
mn0000571806,ma0000006311
mn0000571806,ma0000006299
mn0000571806,ma0000006270
mn0000571806,ma0000005076
mn0000845662,ma0000006311
mn0000845662,ma0000006312
mn0000845662,ma0000006319
mn0000845662,ma0000006325
mn0000845662,ma0000006292
mn0000845662,ma0000005076
mn0000845662,ma0000005107
mn0000845662,ma0000005579
mn0000845662,ma0000004276
mn0000052093,ma0000006297
mn0000052093,ma0000005099
mn0000052093,ma0000006282
mn0000052093,ma0000006318
mn0000052093,ma0000006321
mn0000052093,ma0000005030
mn0000052093,ma0000006316
mn0000052093,ma0000005082
mn0000052093,ma0000005103
mn0000996779,ma0000006325
mn0000996779,ma0000006316
mn0000996779,ma0000006318
mn0000784527,ma0000006320
mn0000784527,ma0000006327
mn0000784527,ma0000006288
mn0000784527,ma0000005096
mn0000784527,ma0000006314
mn0000811622,ma0000004245
mn0000811622,ma0000006318
mn0000811622,ma0000006296
mn0000811622,ma0000005079
mn0000811622,ma0000006325
mn0000811622,ma0000006317
mn0000811622,ma0000006316
mn0000811622,ma0000004280
mn0000053434,ma0000005042
mn0000053434,ma0000004272
mn0000053434,ma0000006314
mn0000053434,ma0000004281
mn0000053434,ma0000006308
mn0000488394,ma0000006325
mn0000488394,ma0000004251
mn0000488394,ma0000006297
mn0000488394,ma0000006317
mn0000488394,ma0000006316
mn0000488394,ma0000005079
mn0000488394,ma0000006327
mn0000488394,ma0000004245
mn0000488394,ma0000006311
mn0000488394,ma0000006318
mn0000488394,ma0000005096
mn0000161773,ma0000006328
mn0000161773,ma0000005063
mn0000161773,ma0000006335
mn0000161773,ma0000004247
mn0000161773,ma0000006322
mn0000161773,ma0000006315
mn0000161773,ma0000006291
mn0000161773,ma0000006318
