id,allmusic_id
8046,mn0001020970
8047,mn0000011185
8048,mn0001585189
8049,mn0000630909
8050,mn0000125965
8051,mn0000243257
8052,mn0000848243
8053,mn0000868511
8054,mn0000020809
8055,mn0000678335
8056,mn0000358783
8057,mn0000806327
8058,mn0002091134
8059,mn0000003391
8060,mn0000850513
8061,mn0000038845
8062,mn0001474025
8063,mn0000474764
8064,mn0000278622
8065,mn0000248916
8066,mn0000543345
8067,mn0000923618
8068,mn0000787510
8069,mn0000094918
8070,mn0000921547
8071,mn0000997842
8072,mn0000683864
8073,mn0000067561
8074,mn0000213673
8075,mn0001007820
8076,mn0000484917
8077,mn0000634072
8078,mn0000436739
8079,mn0000121073
8080,mn0000252641
8081,mn0000770875
8082,mn0000261069
8083,mn0000477875
8084,mn0000676340
8085,mn0001520668
8086,mn0002381200
8087,mn0000807725
8088,mn0000528523
8089,mn0000100312
8090,mn0000482705
8091,mn0000585271
8092,mn0000760611
8093,mn0000016147
8094,mn0001587224
8095,mn0000017850
8096,mn0000619423
8097,mn0000423499
8098,mn0001972796
8099,mn0000080384
8100,mn0000923889
8101,mn0000501972
8102,mn0000676792
8103,mn0000952174
8104,mn0000831215
8105,mn0000815236
8106,mn0001827817
8107,mn0000531238
8108,mn0000866318
8109,mn0001996653
8110,mn0000330376
8111,mn0002145468
8112,mn0000352575
8113,mn0000022041
8114,mn0000084053
8115,mn0000553041
8116,mn0000503651
8117,mn0000380620
8118,mn0000816175
8119,mn0000164093
8120,mn0000092567
8121,mn0000086927
8122,mn0000477750
8123,mn0000503252
8124,mn0000407921
8125,mn0000079016
8126,mn0000786982
8127,mn0002112023
8128,mn0000155844
8129,mn0000312131
8130,mn0000362500
8131,mn0000784121
8132,mn0000799802
8133,mn0000737919
8134,mn0000266255
8135,mn0000120621
8136,mn0000558243
8137,mn0000005985
8138,mn0000298884
8139,mn0000927067
8140,mn0001999535
8141,mn0000492794
8142,mn0000800168
8143,mn0001002493
8144,mn0002060001
8145,mn0000050134
8146,mn0002317223
8147,mn0000654554
8148,mn0000948061
8149,mn0000551879
8150,mn0000225690
8151,mn0000989528
8152,mn0000023173
8153,mn0000244610
8154,mn0000237186
8155,mn0000153526
8156,mn0001786675
8157,mn0001002425
8158,mn0001416151
8159,mn0000534679
8160,mn0000634700
8161,mn0000382346
8162,mn0000658826
8163,mn0000449381
8164,mn0000761278
8165,mn0001745152
8166,mn0000826917
8167,mn0000142423
8168,mn0000207735
8169,mn0000994178
8170,mn0000796736
8171,mn0000581736
8172,mn0000863988
8173,mn0000485791
8174,mn0000204083
8175,mn0000061502
8176,mn0000348011
8177,mn0002083138
8178,mn0000954597
8179,mn0000315141
8180,mn0000448446
8181,mn0001209310
8182,mn0001478096
8183,mn0000164569
8184,mn0000063135
8185,mn0000086714
8186,mn0000139126
8187,mn0000859045
8188,mn0000420675
8189,mn0000190383
8190,mn0000395274
8191,mn0000742286
8192,mn0000882956
8193,mn0001969601
8194,mn0000085316
8195,mn0000859072
8196,mn0001260126
8197,mn0000652021
8198,mn0003478172
8199,mn0000335431
8200,mn0000656420
8201,mn0002598627
8202,mn0000281044
8203,mn0000867923
8204,mn0000082831
8205,mn0000377676
8206,mn0001011315
8207,mn0000166483
8208,mn0000755901
8209,mn0000716444
8210,mn0000338143
8211,mn0000392553
8212,mn0000782163
8213,mn0000227501
8214,mn0002165148
8215,mn0001422105
8216,mn0000579458
8217,mn0000135378
8218,mn0000855416
8219,mn0000186743
8220,mn0000568388
8221,mn0000083948
8222,mn0000970384
8223,mn0002144426
8224,mn0000571490
8225,mn0000987643
8226,mn0000479722
8227,mn0000001444
8228,mn0000050775
8229,mn0000954189
8230,mn0000274689
8231,mn0000673996
8232,mn0000205625
8233,mn0000611877
8234,mn0000919846
8235,mn0000570402
8236,mn0000063756
8237,mn0000797011
8238,mn0000026061
8239,mn0000053120
8240,mn0000130689
8241,mn0000108283
8242,mn0001774453
8243,mn0000465578
8244,mn0000101962
8245,mn0000239638
8246,mn0000117513
8247,mn0000490141
8248,mn0000838559
8249,mn0000123058
8250,mn0001921381
8251,mn0002068097
8252,mn0000107058
8253,mn0000448144
8254,mn0000232701
8255,mn0000917383
8256,mn0001469895
8257,mn0000501436
8258,mn0000745628
8259,mn0000622886
8260,mn0000753935
8261,mn0000233136
8262,mn0000390584
8263,mn0000213184
8264,mn0000103097
8265,mn0000105561
8266,mn0000919655
8267,mn0001945098
8268,mn0000814398
8269,mn0000666355
8270,mn0000332577
8271,mn0001245444
8272,mn0002106642
8273,mn0000206990
8274,mn0001570297
8275,mn0000990524
8276,mn0000142652
8277,mn0000190021
8278,mn0000449246
8279,mn0000259186
8280,mn0002050089
8281,mn0001642367
8282,mn0000044006
8283,mn0000382880
8284,mn0000955206
8285,mn0000144831
8286,mn0000736391
8287,mn0000729857
8288,mn0000515600
8289,mn0000169526
8290,mn0000652486
8291,mn0000182317
8292,mn0000798160
8293,mn0000678408
8294,mn0002360540
8295,mn0000469973
8296,mn0000997753
8297,mn0001503979
8298,mn0000565013
8299,mn0000763783
8300,mn0000489435
8301,mn0000814340
8302,mn0000057843
8303,mn0000253397
8304,mn0000945951
8305,mn0000078741
8306,mn0000694545
8307,mn0000011905
8308,mn0000406134
8309,mn0002516158
8310,mn0000783699
8311,mn0002125084
8312,mn0000637489
8313,mn0000111032
8314,mn0002099691
8315,mn0000130903
8316,mn0002064322
8317,mn0000839476
8318,mn0000879144
8319,mn0000184187
8320,mn0000794401
8321,mn0000136756
8322,mn0000648323
8323,mn0000557951
8324,mn0000920172
8325,mn0000776313
8326,mn0000623851
8327,mn0001485215
8328,mn0000166658
8329,mn0000490592
8330,mn0000849405
8331,mn0000638632
8332,mn0000933669
8333,mn0000135747
8334,mn0000805923
8335,mn0000744364
8336,mn0000408500
8337,mn0000923384
8338,mn0000407331
8339,mn0000040879
8340,mn0000186096
8341,mn0001402740
8342,mn0001016349
8343,mn0000445296
8344,mn0000233239
8345,mn0000370495
8346,mn0002131603
8347,mn0000861585
8348,mn0002165998
8349,mn0000867978
8350,mn0000127337
8351,mn0000780501
8352,mn0000004954
8353,mn0000800900
8354,mn0000530391
8355,mn0000408427
8356,mn0000508449
8357,mn0000340774
8358,mn0000151469
8359,mn0001089788
8360,mn0000955773
8361,mn0001901372
8362,mn0000194075
8363,mn0000759073
8364,mn0000736318
8365,mn0000075580
8366,mn0000581280
8367,mn0000740734
8368,mn0000742295
8369,mn0000106652
8370,mn0000260355
8371,mn0001877657
8372,mn0001005793
8373,mn0000774145
8374,mn0000055304
8375,mn0001944845
8376,mn0000301619
8377,mn0000201297
8378,mn0000627258
8379,mn0000100496
8380,mn0000345708
8381,mn0000263828
8382,mn0000489520
8383,mn0000321371
8384,mn0000482787
8385,mn0000228058
8386,mn0000679749
8387,mn0000983066
8388,mn0001097988
8389,mn0000166523
8390,mn0000148310
8391,mn0000514055
8392,mn0000300749
8393,mn0000178194
8394,mn0000299500
8395,mn0000240774
8396,mn0000950304
8397,mn0000692100
8398,mn0000746470
8399,mn0000150187
8400,mn0002037937
8401,mn0000046099
8402,mn0000169279
8403,mn0000791247
8404,mn0000798721
8405,mn0000053563
8406,mn0002146335
8407,mn0000611051
8408,mn0000309653
8409,mn0000976691
8410,mn0000352992
8411,mn0000536811
8412,mn0000821815
8413,mn0000006304
8414,mn0001025751
8415,mn0000084267
8416,mn0000761759
8417,mn0000153589
8418,mn0000223683
8419,mn0000203208
8420,mn0000359551
8421,mn0000333464
8422,mn0000508571
8423,mn0000683342
8424,mn0001071679
8425,mn0000475492
8426,mn0000635466
8427,mn0000317571
8428,mn0000841813
8429,mn0000280287
8430,mn0000093031
8431,mn0000470062
8432,mn0000579012
8433,mn0000125088
8434,mn0000043426
8435,mn0000156886
8436,mn0000201261
8437,mn0000425105
8438,mn0000398324
8439,mn0000178345
8440,mn0000474628
8441,mn0000262914
8442,mn0000926447
8443,mn0000296193
8444,mn0000503566
8445,mn0000125699
8446,mn0000411020
8447,mn0000957085
8448,mn0001199135
8449,mn0001539155
8450,mn0000521942
8451,mn0000332772
8452,mn0000926914
8453,mn0000078242
8454,mn0003383417
8455,mn0002040927
8456,mn0000640838
8457,mn0002119090
8458,mn0000004141
8459,mn0001961379
8460,mn0000668796
8461,mn0002909060
8462,mn0000142223
8463,mn0000324819
8464,mn0000495455
8465,mn0000002546
8466,mn0000198923
8467,mn0000300583
8468,mn0001988200
8469,mn0000766407
8470,mn0000749675
8471,mn0000188161
8472,mn0000022657
8473,mn0000064103
8474,mn0000032071
8475,mn0000927650
8476,mn0002322065
8477,mn0000865646
8478,mn0000051910
8479,mn0002093404
8480,mn0000036718
8481,mn0000057245
8482,mn0000946090
8483,mn0000597266
8484,mn0000828768
8485,mn0001957958
8486,mn0000021711
8487,mn0000579036
8488,mn0000763168
8489,mn0000395495
8490,mn0002043795
8491,mn0000769920
8492,mn0001983234
8493,mn0000115376
8494,mn0000407986
8495,mn0000231819
8496,mn0000575379
8497,mn0000156484
8498,mn0000022981
8499,mn0002060719
8500,mn0000369404
8501,mn0000158034
8502,mn0000189641
8503,mn0000517433
8504,mn0000248356
8505,mn0000521343
8506,mn0000625203
8507,mn0000326638
8508,mn0000643158
8509,mn0001023050
8510,mn0000485881
8511,mn0000186785
8512,mn0000015863
8513,mn0000081713
8514,mn0000664771
8515,mn0000009966
8516,mn0000578484
8517,mn0000934840
8518,mn0000591277
8519,mn0002331755
8520,mn0000733622
8521,mn0000019419
8522,mn0000809948
8523,mn0002021070
8524,mn0000785817
8525,mn0000527109
8526,mn0000772339
8527,mn0001002386
8528,mn0002317646
8529,mn0002146037
8530,mn0000137832
8531,mn0001442253
8532,mn0001486688
8533,mn0001898774
8534,mn0000035111
8535,mn0000242578
8536,mn0000009136
8537,mn0000944084
8538,mn0000771297
8539,mn0000620392
8540,mn0000069645
8541,mn0000136386
8542,mn0000967290
8543,mn0000403864
8544,mn0000838155
8545,mn0001883870
8546,mn0000008110
8547,mn0000896525
8548,mn0001907952
8549,mn0001922242
8550,mn0000222373
8551,mn0000571713
8552,mn0000198869
8553,mn0000774965
8554,mn0000322339
8555,mn0000796166
8556,mn0000867949
8557,mn0000317020
8558,mn0000306801
8559,mn0000305641
8560,mn0000617263
8561,mn0000002474
8562,mn0000395719
8563,mn0000923497
8564,mn0000455230
8565,mn0000116087
8566,mn0000673206
8567,mn0000897382
8568,mn0000319487
8569,mn0001048966
8570,mn0000464425
8571,mn0000814583
8572,mn0000997435
8573,mn0000194554
8574,mn0000071686
8575,mn0000334546
8576,mn0000492488
8577,mn0003466993
8578,mn0000145649
8579,mn0000031464
8580,mn0000229830
8581,mn0000314056
8582,mn0000500290
8583,mn0000069461
8584,mn0000580539
8585,mn0000298167
8586,mn0000104931
8587,mn0000078982
8588,mn0000666512
8589,mn0000924630
8590,mn0000085707
8591,mn0000149839
8592,mn0000740576
8593,mn0000950293
8594,mn0000864532
8595,mn0001999251
8596,mn0000002454
8597,mn0000793108
8598,mn0000403076
8599,mn0000018828
8600,mn0000472957
8601,mn0000228299
8602,mn0000496370
8603,mn0000936106
8604,mn0000014784
8605,mn0000324403
8606,mn0000159655
8607,mn0000831512
8608,mn0000138263
8609,mn0001266919
8610,mn0000594309
8611,mn0000500664
8612,mn0000818475
8613,mn0000040114
8614,mn0000774983
8615,mn0002329413
8616,mn0000541754
8617,mn0000664074
8618,mn0000953924
8619,mn0000350685
8620,mn0001935521
8621,mn0000098342
8622,mn0000338566
8623,mn0000929410
8624,mn0000031211
8625,mn0000108124
8626,mn0000557113
8627,mn0000778526
8628,mn0002960510
8629,mn0000128244
8630,mn0000363290
8631,mn0000499173
8632,mn0000246094
8633,mn0000180503
8634,mn0000351733
8635,mn0000745414
8636,mn0000936749
8637,mn0000808943
8638,mn0000009246
8639,mn0000674011
8640,mn0000766264
8641,mn0000951336
8642,mn0000386113
8643,mn0000646963
8644,mn0001599476
8645,mn0000772127
8646,mn0000772976
8647,mn0000165345
8648,mn0000118394
8649,mn0000771524
8650,mn0000146583
8651,mn0000142657
8652,mn0000169818
8653,mn0000050683
8654,mn0000080836
8655,mn0000955793
8656,mn0001062420
8657,mn0000692902
8658,mn0000534880
8659,mn0000673184
8660,mn0000164970
8661,mn0000365576
8662,mn0001510322
8663,mn0000625526
8664,mn0000409146
8665,mn0000028953
8666,mn0000767035
8667,mn0002495347
8668,mn0000576480
8669,mn0000599953
8670,mn0000814220
8671,mn0000181329
8672,mn0000143951
8673,mn0000747820
8674,mn0001471865
8675,mn0000929319
8676,mn0000013432
8677,mn0001628871
8678,mn0000298364
8679,mn0000680633
8680,mn0000549683
8681,mn0000784677
8682,mn0000621964
8683,mn0000473331
8684,mn0000224925
8685,mn0001583338
8686,mn0000791272
8687,mn0000468107
8688,mn0000234890
8689,mn0000721050
8690,mn0000976639
8691,mn0001840312
8692,mn0000686138
8693,mn0000237792
8694,mn0000552325
8695,mn0001473330
8696,mn0000990354
8697,mn0000542755
8698,mn0000367838
8699,mn0000002670
8700,mn0000572970
8701,mn0000151290
8702,mn0001219466
8703,mn0001967240
8704,mn0000086750
8705,mn0000493412
8706,mn0000663645
8707,mn0000220967
8708,mn0000653324
8709,mn0000949579
8710,mn0000683009
8711,mn0000346214
8712,mn0000032971
8713,mn0000979253
8714,mn0000081118
8715,mn0000594267
8716,mn0000811562
8717,mn0000001311
8718,mn0000157999
8719,mn0000933488
8720,mn0000847735
8721,mn0001955126
8722,mn0000166569
8723,mn0001002407
8724,mn0000915379
8725,mn0000174198
8726,mn0001480953
8727,mn0000251126
8728,mn0000459463
8729,mn0000037509
8730,mn0000135543
8731,mn0000289177
8732,mn0000820652
8733,mn0002337776
8734,mn0002058609
8735,mn0000260038
8736,mn0000987951
8737,mn0001604540
8738,mn0000608135
8739,mn0001922494
8740,mn0000393299
8741,mn0002770913
8742,mn0001023450
8743,mn0000100754
8744,mn0000937184
8745,mn0000483986
8746,mn0002102185
8747,mn0000834108
8748,mn0000780640
8749,mn0001573332
8750,mn0000130173
8751,mn0000573100
8752,mn0000473468
8753,mn0000814898
8754,mn0000258238
8755,mn0001432049
8756,mn0000122115
8757,mn0000610880
8758,mn0001526098
8759,mn0000146610
8760,mn0002116177
8761,mn0000769291
8762,mn0000593535
8763,mn0000155068
8764,mn0000992383
8765,mn0000772697
8766,mn0000041939
8767,mn0000084886
8768,mn0000195750
8769,mn0000342513
8770,mn0001006274
8771,mn0000690230
8772,mn0000924176
8773,mn0001518143
8774,mn0000154998
8775,mn0000203255
8776,mn0002095031
8777,mn0000818510
8778,mn0001751247
8779,mn0000044455
8780,mn0000352079
8781,mn0001038014
8782,mn0000305316
8783,mn0000992055
8784,mn0000636106
8785,mn0000203062
8786,mn0000124881
8787,mn0000137501
8788,mn0000108210
8789,mn0000767404
8790,mn0000605699
8791,mn0000535566
8792,mn0002195602
8793,mn0000906249
8794,mn0001622128
8795,mn0000416661
8796,mn0000167287
8797,mn0000020151
8798,mn0000401287
8799,mn0000853757
8800,mn0000372322
8801,mn0001985125
8802,mn0000290610
8803,mn0000150726
8804,mn0000179423
8805,mn0000675500
8806,mn0000245760
8807,mn0000047789
8808,mn0000535617
8809,mn0000565521
8810,mn0001942629
8811,mn0000390743
8812,mn0000060885
8813,mn0000216846
8814,mn0000008496
8815,mn0000562718
8816,mn0000153922
8817,mn0000807957
8818,mn0000465555
8819,mn0000739713
8820,mn0000354330
8821,mn0002491720
8822,mn0001026808
8823,mn0001013375
8824,mn0000246418
8825,mn0001468908
8826,mn0000820596
8827,mn0000780092
8828,mn0000038302
8829,mn0000578182
8830,mn0000990979
8831,mn0000483587
8832,mn0000261352
8833,mn0000650069
8834,mn0002326595
8835,mn0000372659
8836,mn0001970883
8837,mn0000105422
8838,mn0000867422
8839,mn0000407059
8840,mn0000602778
8841,mn0000714811
8842,mn0000093533
8843,mn0000342004
8844,mn0000178750
8845,mn0000121584
8846,mn0000105329
8847,mn0001385698
8848,mn0000993271
8849,mn0000001190
8850,mn0000826364
8851,mn0000096925
8852,mn0000110847
8853,mn0000558496
8854,mn0000497923
8855,mn0002328628
8856,mn0000578104
8857,mn0000580925
8858,mn0000596292
8859,mn0000521686
8860,mn0002169119
8861,mn0002142693
8862,mn0000556893
8863,mn0000159697
8864,mn0000283517
8865,mn0000300413
8866,mn0000512288
8867,mn0000938605
8868,mn0000899223
8869,mn0001533711
8870,mn0000095188
8871,mn0000528894
8872,mn0000624998
8873,mn0000860210
8874,mn0000115813
8875,mn0000620603
8876,mn0001085761
8877,mn0001216528
8878,mn0000474077
8879,mn0000987860
8880,mn0001630569
8881,mn0000930111
8882,mn0000583478
8883,mn0000179941
8884,mn0000676530
8885,mn0002319432
8886,mn0000110558
8887,mn0000845853
8888,mn0001749741
8889,mn0000924226
8890,mn0000597675
8891,mn0002376562
8892,mn0000370263
8893,mn0000354263
8894,mn0001011084
8895,mn0000211915
8896,mn0000726348
8897,mn0000736039
8898,mn0000931231
8899,mn0000568593
8900,mn0000112537
8901,mn0000315104
8902,mn0000490738
8903,mn0000520545
8904,mn0002068791
8905,mn0000974715
8906,mn0000626332
8907,mn0000256528
8908,mn0001974217
8909,mn0001589557
8910,mn0000105524
8911,mn0000581842
8912,mn0000192828
8913,mn0000733910
8914,mn0000895770
8915,mn0000081496
8916,mn0000035233
8917,mn0000085251
8918,mn0002138336
8919,mn0000825086
8920,mn0000771984
8921,mn0000359179
8922,mn0002300224
8923,mn0000015856
8924,mn0000585820
8925,mn0000208997
8926,mn0000451336
8927,mn0000670980
8928,mn0000478717
8929,mn0000407300
8930,mn0000565682
8931,mn0000156122
8932,mn0000001789
8933,mn0000374593
8934,mn0000081493
8935,mn0001944317
8936,mn0000463639
8937,mn0000487271
8938,mn0000944949
8939,mn0001016006
8940,mn0000944799
8941,mn0000151679
8942,mn0000262255
8943,mn0000086701
8944,mn0000378001
8945,mn0000056294
8946,mn0000617737
8947,mn0000839559
8948,mn0000019392
8949,mn0000472508
8950,mn0000866445
8951,mn0000761084
8952,mn0000333447
8953,mn0000097203
8954,mn0000495388
8955,mn0001606345
8956,mn0000579800
8957,mn0000024123
8958,mn0001596642
8959,mn0000786672
8960,mn0000583723
8961,mn0000367188
8962,mn0000751289
8963,mn0000113067
8964,mn0001473325
8965,mn0000537601
8966,mn0000188499
8967,mn0002040357
8968,mn0000995584
8969,mn0000575051
8970,mn0000801192
8971,mn0000265440
8972,mn0001043768
8973,mn0003604223
8974,mn0000079652
8975,mn0001977531
8976,mn0000290477
8977,mn0000315218
8978,mn0000045602
8979,mn0000378041
8980,mn0000463268
8981,mn0000849333
8982,mn0000028772
8983,mn0000571682
8984,mn0000758444
8985,mn0000483522
8986,mn0000578516
8987,mn0000662797
8988,mn0000126880
8989,mn0001285376
8990,mn0000315463
8991,mn0000835506
8992,mn0000261087
8993,mn0000139103
8994,mn0000926376
8995,mn0000836839
8996,mn0000479802
8997,mn0001035160
8998,mn0000156560
8999,mn0001003469
9000,mn0000208468
9001,mn0000210991
9002,mn0000459903
9003,mn0000860168
9004,mn0000091549
9005,mn0000663218
9006,mn0000516235
9007,mn0000677474
9008,mn0002334303
9009,mn0000665416
9010,mn0000950726
9011,mn0000775694
9012,mn0000750131
9013,mn0000203483
9014,mn0000140219
9015,mn0000174186
9016,mn0000518871
9017,mn0000524970
9018,mn0000624184
9019,mn0000535881
9020,mn0000250747
9021,mn0000938487
9022,mn0000322098
9023,mn0000302026
9024,mn0001797614
9025,mn0000185047
9026,mn0000275002
9027,mn0000807976
9028,mn0000072994
9029,mn0000854407
9030,mn0000595153
9031,mn0000742403
9032,mn0001076589
9033,mn0002112315
9034,mn0000193231
9035,mn0000079959
9036,mn0001055021
9037,mn0000672011
9038,mn0000198384
9039,mn0000696337
9040,mn0000562850
9041,mn0000098183
9042,mn0001526446
9043,mn0000583992
9044,mn0000825316
9045,mn0002538805
9046,mn0000290812
9047,mn0000927989
9048,mn0000604523
9049,mn0000905601
9050,mn0000944304
9051,mn0000631119
9052,mn0000671508
9053,mn0000846113
9054,mn0000666459
9055,mn0000592862
9056,mn0001557894
9057,mn0000717399
9058,mn0001060837
9059,mn0000359123
9060,mn0000121012
9061,mn0000339202
9062,mn0000024800
9063,mn0000600294
9064,mn0000157129
9065,mn0000989499
9066,mn0000327735
9067,mn0000484057
9068,mn0001395030
9069,mn0000757665
9070,mn0000140240
9071,mn0000126734
9072,mn0000854545
9073,mn0000940246
9074,mn0000654108
9075,mn0000613831
9076,mn0000600038
9077,mn0000316269
9078,mn0000308833
9079,mn0000197476
9080,mn0000570082
9081,mn0002126213
9082,mn0000891591
9083,mn0000121821
9084,mn0002074237
9085,mn0000589459
9086,mn0000936232
9087,mn0001761818
9088,mn0000050281
9089,mn0000171405
9090,mn0002933014
9091,mn0000096423
9092,mn0000131459
9093,mn0000650676
9094,mn0000024492
9095,mn0000248534
9096,mn0000851272
9097,mn0000682403
9098,mn0000570058
9099,mn0000652471
9100,mn0000092996
9101,mn0000288111
9102,mn0000147677
9103,mn0000118503
9104,mn0000718614
9105,mn0001582496
9106,mn0000999131
9107,mn0000953369
9108,mn0002014070
9109,mn0000523809
9110,mn0000208722
9111,mn0000125152
9112,mn0000240001
9113,mn0000377116
9114,mn0000456160
9115,mn0000352684
9116,mn0000858827
9117,mn0000866588
9118,mn0000013565
9119,mn0000629505
9120,mn0000054982
9121,mn0000058349
9122,mn0000075295
9123,mn0000191069
9124,mn0000664431
9125,mn0000192925
9126,mn0000116465
9127,mn0000450052
9128,mn0001493667
9129,mn0000735123
9130,mn0000237886
9131,mn0000392034
9132,mn0000765025
9133,mn0000277150
9134,mn0000128143
9135,mn0000081539
9136,mn0000933266
9137,mn0000771703
9138,mn0000054788
9139,mn0000524239
9140,mn0001459324
9141,mn0000292239
9142,mn0000124408
9143,mn0000004791
9144,mn0000979724
9145,mn0000318085
9146,mn0000799787
9147,mn0000127063
9148,mn0000959490
9149,mn0000867534
9150,mn0000784900
9151,mn0000733566
9152,mn0001011216
9153,mn0000794597
9154,mn0000725429
9155,mn0000292915
9156,mn0002313593
9157,mn0000528909
9158,mn0002103162
9159,mn0000860805
9160,mn0000406855
9161,mn0000546205
9162,mn0000307083
9163,mn0000012768
9164,mn0001319058
9165,mn0000098691
9166,mn0000925983
9167,mn0000799108
9168,mn0001982318
9169,mn0000628172
9170,mn0000095452
9171,mn0000648885
9172,mn0000515389
9173,mn0000720987
9174,mn0000042589
9175,mn0000981927
9176,mn0000541180
9177,mn0000576609
9178,mn0000106698
9179,mn0001411481
9180,mn0002666238
9181,mn0000749059
9182,mn0000766487
9183,mn0000576677
9184,mn0000144264
9185,mn0000069922
9186,mn0000933621
9187,mn0000380651
9188,mn0000017137
9189,mn0000220590
9190,mn0000846092
9191,mn0000891434
9192,mn0002173341
9193,mn0000088535
9194,mn0000070231
9195,mn0000765031
9196,mn0000166383
9197,mn0001700099
9198,mn0000741431
9199,mn0000301919
9200,mn0001886889
9201,mn0000346675
9202,mn0000556402
9203,mn0000187478
9204,mn0000058550
9205,mn0000796439
9206,mn0000590044
9207,mn0000414016
9208,mn0000611556
9209,mn0000609418
9210,mn0000930562
9211,mn0000087280
9212,mn0002070367
9213,mn0000225039
9214,mn0001583378
9215,mn0000140608
9216,mn0000152515
9217,mn0000906071
9218,mn0000234993
9219,mn0000935636
9220,mn0000310049
9221,mn0002338150
9222,mn0000039857
9223,mn0000055505
9224,mn0000239371
9225,mn0000659982
9226,mn0001599399
9227,mn0001538903
9228,mn0000197130
9229,mn0001393141
9230,mn0002083470
9231,mn0000015288
9232,mn0000673915
9233,mn0000897148
9234,mn0001510778
9235,mn0000457057
9236,mn0002392883
9237,mn0000181703
9238,mn0001676342
9239,mn0000576282
9240,mn0000351840
9241,mn0000245173
9242,mn0000889471
9243,mn0000865608
9244,mn0000656021
9245,mn0000928143
9246,mn0001001881
9247,mn0000520975
9248,mn0000587708
9249,mn0000176389
9250,mn0000167960
9251,mn0000205442
9252,mn0000250319
9253,mn0000760574
9254,mn0000964911
9255,mn0000861252
9256,mn0000963723
9257,mn0002085941
9258,mn0000112178
9259,mn0000476371
9260,mn0000853281
9261,mn0000895753
9262,mn0000641474
9263,mn0000930444
9264,mn0000795252
9265,mn0002043382
9266,mn0000578141
9267,mn0000245842
9268,mn0002092900
9269,mn0001970043
9270,mn0000751390
9271,mn0000596996
9272,mn0000016683
9273,mn0000953158
9274,mn0000600640
9275,mn0001837243
9276,mn0000212671
9277,mn0002134208
9278,mn0001540344
9279,mn0000536529
9280,mn0000607773
9281,mn0000018753
9282,mn0000523661
9283,mn0000783767
9284,mn0000646604
9285,mn0000163386
9286,mn0000364169
9287,mn0000379216
9288,mn0000116786
9289,mn0001727176
9290,mn0000666766
9291,mn0000523387
9292,mn0000567624
9293,mn0000555442
9294,mn0001069551
9295,mn0000795528
9296,mn0000224257
9297,mn0000509800
9298,mn0003609629
9299,mn0000486209
9300,mn0000002278
9301,mn0002036252
9302,mn0000963992
9303,mn0001461560
9304,mn0000351614
9305,mn0000485204
9306,mn0000023010
9307,mn0000934244
9308,mn0000723200
9309,mn0000337699
9310,mn0000496565
9311,mn0000147771
9312,mn0000393106
9313,mn0000609590
9314,mn0000171637
9315,mn0000952690
9316,mn0000067329
9317,mn0000043483
9318,mn0000146809
9319,mn0000030244
9320,mn0000038469
9321,mn0000495812
9322,mn0001355119
9323,mn0000073181
9324,mn0000028242
9325,mn0000051230
9326,mn0000354096
9327,mn0000033576
9328,mn0000361612
9329,mn0000246655
9330,mn0000567415
9331,mn0000690254
9332,mn0000336886
9333,mn0000105479
9334,mn0000062122
9335,mn0000370482
9336,mn0000158849
9337,mn0000633569
9338,mn0000933085
9339,mn0000287641
9340,mn0001523347
9341,mn0000043241
9342,mn0000935537
9343,mn0000302065
9344,mn0000952345
9345,mn0000675092
9346,mn0000570825
9347,mn0000923208
9348,mn0000759870
9349,mn0000017882
9350,mn0000593256
9351,mn0000255494
9352,mn0000602378
9353,mn0000762821
9354,mn0000491034
9355,mn0000309269
9356,mn0000664883
9357,mn0000905985
9358,mn0000109895
9359,mn0003600315
9360,mn0000503602
9361,mn0000142767
9362,mn0000127044
9363,mn0000218054
9364,mn0001643985
9365,mn0000722766
9366,mn0000407866
9367,mn0000566880
9368,mn0002157915
9369,mn0000818220
9370,mn0001413660
9371,mn0000813731
9372,mn0000143708
9373,mn0000423079
9374,mn0000931081
9375,mn0000611490
9376,mn0000253232
9377,mn0000618172
9378,mn0000351568
9379,mn0000014801
9380,mn0000953358
9381,mn0000428717
9382,mn0000752877
9383,mn0000366164
9384,mn0000832447
9385,mn0000919083
9386,mn0001605506
9387,mn0000174589
9388,mn0000462105
9389,mn0000341652
9390,mn0000115333
9391,mn0000756707
9392,mn0001448277
9393,mn0000147294
9394,mn0000032438
9395,mn0000319347
9396,mn0000001251
9397,mn0000810166
9398,mn0000914813
9399,mn0000953251
9400,mn0000089732
9401,mn0000525614
9402,mn0000457819
9403,mn0000789165
9404,mn0000175579
9405,mn0000545348
9406,mn0000257787
9407,mn0000171015
9408,mn0000227544
9409,mn0000073767
9410,mn0000246032
9411,mn0000464574
9412,mn0000745737
9413,mn0001606876
9414,mn0000637171
9415,mn0000866800
9416,mn0000043578
9417,mn0000777431
9418,mn0000185948
9419,mn0000288985
9420,mn0000022124
9421,mn0001390125
9422,mn0001577857
9423,mn0000835585
9424,mn0001569509
9425,mn0000129652
9426,mn0000804515
9427,mn0002738312
9428,mn0000758601
9429,mn0002135295
9430,mn0000174557
9431,mn0000954618
9432,mn0000091553
9433,mn0000666567
9434,mn0000857105
9435,mn0000933781
9436,mn0000064961
9437,mn0000576768
9438,mn0000847687
9439,mn0000149170
9440,mn0000584492
9441,mn0000340655
9442,mn0000193123
9443,mn0001387104
9444,mn0000018650
