id,allmusic_id
8958,mn0000487271
8959,mn0000944949
8960,mn0001016006
8961,mn0000944799
8962,mn0000151679
8963,mn0000262255
8964,mn0000086701
8965,mn0000378001
8966,mn0000056294
8967,mn0000617737
8968,mn0000839559
8969,mn0000019392
8970,mn0000472508
8971,mn0000866445
8972,mn0000761084
8973,mn0000333447
8974,mn0000097203
8975,mn0000495388
8976,mn0001606345
8977,mn0000579800
8978,mn0000024123
8979,mn0001596642
8980,mn0000786672
8981,mn0000583723
8982,mn0000367188
8983,mn0000751289
8984,mn0000113067
8985,mn0001473325
8986,mn0000537601
8987,mn0000188499
8988,mn0002040357
8989,mn0000995584
8990,mn0000575051
8991,
8992,mn0000801192
8993,mn0000265440
8994,mn0001043768
8995,mn0003604223
8996,mn0000079652
8997,mn0001977531
8998,mn0000290477
8999,mn0000315218
9000,mn0000045602
9001,mn0000378041
9002,mn0000463268
9003,mn0000849333
9004,mn0000028772
9005,mn0000571682
9006,mn0000758444
9007,mn0000483522
9008,mn0000578516
9009,mn0000662797
9010,mn0000126880
9011,mn0001285376
9012,mn0000315463
9013,mn0000835506
9014,mn0000261087
9015,mn0000139103
9016,mn0000926376
9017,mn0000836839
9018,mn0000479802
9019,mn0001035160
9020,mn0000156560
9021,mn0001003469
9022,mn0000208468
9023,mn0000210991
9024,mn0000459903
9025,mn0000860168
9026,mn0000091549
9027,mn0000663218
9028,mn0000516235
9029,mn0000677474
9030,mn0002334303
9031,mn0000665416
9032,mn0000950726
9033,mn0000775694
9034,mn0000750131
9035,mn0000203483
9036,mn0000140219
9037,mn0000174186
9038,mn0000518871
9039,mn0000524970
9040,mn0000624184
9041,mn0000535881
9042,mn0000250747
9043,mn0000938487
9044,mn0000322098
9045,mn0000302026
9046,mn0001797614
9047,mn0000185047
9048,mn0000275002
9049,mn0000807976
9050,mn0000072994
9051,mn0000854407
9052,mn0000595153
9053,mn0000742403
9054,mn0001076589
9055,mn0002112315
9056,mn0000193231
9057,mn0000079959
9058,mn0001055021
9059,mn0000672011
9060,mn0000198384
9061,mn0000696337
9062,mn0000562850
9063,mn0000098183
9064,mn0001526446
9065,mn0000583992
9066,mn0000825316
9067,mn0002538805
9068,mn0000290812
9069,mn0000927989
9070,mn0000604523
9071,mn0000905601
9072,mn0000944304
9073,mn0000631119
9074,mn0000671508
9075,mn0000846113
9076,mn0000666459
9077,mn0000592862
9078,mn0001557894
9079,mn0000717399
9080,mn0001060837
9081,mn0000359123
9082,mn0000121012
9083,mn0000339202
9084,mn0000024800
9085,mn0000600294
9086,mn0000157129
9087,mn0000989499
9088,mn0000327735
9089,mn0000484057
9090,mn0001395030
9091,mn0000757665
9092,mn0000140240
9093,mn0000126734
9094,mn0000854545
9095,mn0000940246
9096,mn0000654108
9097,mn0000613831
9098,mn0000600038
9099,mn0000316269
9100,mn0000308833
9101,mn0000197476
9102,mn0000570082
9103,mn0002126213
9104,mn0000891591
9105,mn0000121821
9106,mn0002074237
9107,mn0000589459
9108,mn0000936232
9109,mn0001761818
9110,mn0000050281
9111,mn0000171405
9112,mn0002933014
9113,mn0000096423
9114,mn0000131459
9115,mn0000650676
9116,mn0000024492
9117,mn0000248534
9118,mn0000851272
9119,mn0000682403
9120,mn0000570058
9121,mn0000652471
9122,mn0000092996
9123,mn0000288111
9124,mn0000147677
9125,mn0000118503
9126,mn0000718614
9127,mn0001582496
9128,mn0000999131
9129,mn0000953369
9130,mn0002014070
9131,mn0000523809
9132,mn0000208722
9133,mn0000125152
9134,mn0000240001
9135,mn0000377116
9136,mn0000456160
9137,mn0000352684
9138,mn0000858827
9139,mn0000866588
9140,mn0000013565
9141,mn0000629505
9142,mn0000054982
9143,mn0000058349
9144,mn0000075295
9145,mn0000191069
9146,mn0000664431
9147,mn0000192925
9148,mn0000116465
9149,mn0000450052
9150,mn0001493667
9151,mn0000735123
9152,mn0000237886
9153,mn0000392034
9154,mn0000765025
9155,mn0000277150
9156,mn0000128143
9157,mn0000081539
9158,mn0000933266
9159,mn0000771703
9160,mn0000054788
9161,mn0000524239
9162,mn0001459324
9163,mn0000292239
9164,mn0000124408
9165,mn0000004791
9166,mn0000979724
9167,mn0000318085
9168,mn0000799787
9169,mn0000127063
9170,mn0000959490
9171,mn0000867534
9172,mn0000784900
9173,mn0000733566
9174,mn0001011216
9175,mn0000794597
9176,mn0000725429
9177,mn0000292915
9178,mn0002313593
9179,mn0000528909
9180,mn0002103162
9181,mn0000860805
9182,mn0000406855
9183,mn0000546205
9184,mn0000307083
9185,mn0000012768
9186,mn0001319058
9187,mn0000098691
9188,mn0000925983
9189,mn0000799108
9190,mn0001982318
9191,mn0000628172
9192,mn0000095452
9193,mn0000648885
9194,mn0000515389
9195,mn0000720987
9196,mn0000042589
9197,mn0000981927
9198,mn0000541180
9199,mn0000576609
9200,mn0000106698
9201,mn0001411481
9202,mn0002666238
9203,mn0000749059
9204,mn0000766487
9205,mn0000576677
9206,mn0000144264
9207,mn0000069922
9208,mn0000933621
9209,mn0000380651
9210,mn0000017137
9211,mn0000220590
9212,mn0000846092
9213,mn0000891434
9214,mn0002173341
9215,mn0000088535
9216,mn0000070231
9217,mn0000765031
9218,mn0000166383
9219,mn0001700099
9220,mn0000741431
9221,mn0000301919
9222,mn0001886889
9223,mn0000346675
9224,mn0000556402
9225,mn0000187478
9226,mn0000058550
9227,mn0000796439
9228,mn0000590044
9229,mn0000414016
9230,mn0000611556
9231,mn0000609418
9232,mn0000930562
9233,mn0000087280
9234,mn0002070367
9235,mn0000225039
9236,mn0001583378
9237,mn0000140608
9238,mn0000152515
9239,mn0000906071
9240,mn0000234993
9241,mn0000935636
9242,mn0000310049
9243,mn0002338150
9244,mn0000039857
9245,mn0000055505
9246,mn0000239371
9247,mn0000659982
9248,mn0001599399
9249,mn0001538903
9250,mn0000197130
9251,mn0001393141
9252,mn0002083470
9253,mn0000015288
9254,mn0000673915
9255,mn0000897148
9256,mn0001510778
9257,mn0000457057
9258,mn0002392883
9259,mn0000181703
9260,mn0001676342
9261,mn0000576282
9262,mn0000351840
9263,mn0000245173
9264,mn0000889471
9265,mn0000865608
9266,mn0000656021
9267,mn0000928143
9268,mn0001001881
9269,mn0000520975
9270,mn0000587708
9271,mn0000176389
9272,mn0000167960
9273,mn0000205442
9274,mn0000250319
9275,mn0000760574
9276,mn0000964911
9277,mn0000861252
9278,mn0000963723
9279,mn0002085941
9280,mn0000112178
9281,mn0000476371
9282,mn0000853281
9283,mn0000895753
9284,mn0000641474
9285,mn0000930444
9286,mn0000795252
9287,mn0002043382
9288,mn0000578141
9289,mn0000245842
9290,mn0002092900
9291,mn0001970043
9292,mn0000751390
9293,mn0000596996
9294,mn0000016683
9295,mn0000953158
9296,mn0000600640
9297,mn0001837243
9298,mn0000212671
9299,mn0002134208
9300,mn0001540344
9301,mn0000536529
9302,mn0000607773
9303,mn0000018753
9304,mn0000523661
9305,mn0000783767
9306,mn0000646604
9307,mn0000163386
9308,mn0000364169
9309,mn0000379216
9310,mn0000116786
9311,mn0001727176
9312,mn0000666766
9313,mn0000523387
9314,mn0000567624
9315,mn0000555442
9316,mn0001069551
9317,mn0000795528
9318,mn0000224257
9319,mn0000509800
9320,mn0003609629
9321,mn0000486209
9322,mn0000002278
9323,mn0002036252
9324,mn0000963992
9325,mn0001461560
9326,mn0000351614
9327,mn0000485204
9328,mn0000023010
9329,mn0000934244
9330,mn0000723200
9331,mn0000337699
9332,mn0000496565
9333,mn0000147771
9334,mn0000393106
9335,mn0000572114
9336,mn0000171637
9337,mn0000952690
9338,mn0000067329
9339,mn0000043483
9340,mn0000146809
9341,mn0000030244
9342,mn0000038469
9343,mn0000495812
9344,mn0001355119
9345,mn0000073181
9346,mn0000028242
9347,mn0000051230
9348,mn0000354096
9349,mn0000033576
9350,mn0000361612
9351,mn0000246655
9352,mn0000567415
9353,mn0000690254
9354,mn0000336886
9355,mn0000105479
9356,mn0000062122
9357,mn0000370482
9358,mn0000158849
9359,mn0000633569
9360,mn0000933085
9361,mn0000287641
9362,mn0001523347
9363,mn0000043241
9364,mn0000935537
9365,mn0000302065
9366,mn0000952345
9367,mn0000675092
9368,mn0000570825
9369,mn0000923208
9370,mn0000759870
9371,mn0000017882
9372,mn0000593256
9373,mn0000255494
9374,mn0000602378
9375,mn0000762821
9376,mn0000491034
9377,mn0000309269
9378,mn0000664883
9379,mn0000905985
9380,mn0000109895
9381,mn0003600315
9382,mn0000503602
9383,mn0000142767
9384,mn0000127044
9385,mn0000218054
9386,mn0001643985
9387,mn0000722766
9388,mn0000407866
9389,mn0000566880
9390,mn0002157915
9391,mn0000818220
9392,mn0001413660
9393,mn0000813731
9394,mn0000143708
9395,mn0000423079
9396,mn0000931081
9397,mn0000611490
9398,mn0000253232
9399,mn0000618172
9400,mn0000351568
9401,
9402,mn0000014801
9403,mn0000953358
9404,mn0000428717
9405,mn0000752877
9406,mn0000366164
9407,mn0000832447
9408,mn0000919083
9409,mn0001605506
9410,mn0000174589
9411,mn0000462105
9412,mn0000341652
9413,mn0000115333
9414,mn0000756707
9415,mn0001448277
9416,mn0000147294
9417,mn0000032438
9418,mn0000319347
9419,mn0000001251
9420,mn0000810166
9421,mn0000914813
9422,mn0000953251
9423,mn0000089732
9424,mn0000525614
9425,mn0000457819
9426,mn0000789165
9427,mn0000175579
9428,mn0000545348
9429,mn0000257787
9430,mn0000171015
9431,mn0000227544
9432,mn0000073767
9433,mn0000246032
9434,mn0000464574
9435,mn0000745737
9436,mn0001606876
9437,mn0000637171
9438,mn0000866800
9439,mn0000043578
9440,mn0000777431
9441,mn0000185948
9442,mn0000288985
9443,mn0000022124
9444,mn0001390125
9445,mn0001577857
9446,mn0000835585
9447,mn0001569509
9448,mn0000129652
9449,mn0000804515
9450,mn0002738312
9451,mn0000758601
9452,mn0002135295
9453,mn0000174557
9454,mn0000954618
9455,mn0000091553
9456,mn0000666567
9457,mn0000857105
9458,mn0000933781
9459,mn0000064961
9460,mn0000576768
9461,mn0000847687
9462,mn0000149170
9463,mn0000584492
9464,mn0000340655
9465,mn0000193123
9466,mn0001387104
9467,mn0000018650
9468,mn0000215928
9469,mn0001443715
9470,mn0000342217
9471,mn0001950470
9472,mn0002074173
9473,mn0000023234
9474,mn0000060425
9475,mn0000562304
9476,mn0000156549
9477,mn0000869229
9478,mn0002108318
9479,mn0000256946
9480,mn0000483848
9481,mn0000017555
9482,mn0000929516
9483,mn0000407966
9484,mn0001477678
9485,mn0000347451
9486,mn0001058714
9487,mn0000721904
9488,mn0000016438
9489,mn0001556153
9490,mn0000209917
9491,mn0000045287
9492,mn0002082397
9493,mn0000194277
9494,mn0001072817
9495,mn0000236645
9496,mn0000214580
9497,mn0000639530
9498,mn0000115738
9499,mn0000102308
9500,mn0000021747
9501,mn0002101849
9502,mn0000935117
9503,mn0000479028
9504,mn0000570977
9505,mn0000988474
9506,mn0000163963
9507,mn0000025475
9508,mn0000114112
9509,mn0000818254
9510,mn0000552945
9511,mn0000751386
9512,mn0000240461
9513,mn0000609332
9514,mn0000988660
9515,mn0000798858
9516,mn0000747243
9517,mn0000067821
9518,mn0000066276
9519,mn0000090803
9520,mn0000190531
9521,mn0000741525
9522,mn0000692377
9523,mn0000521679
9524,mn0000238969
9525,mn0000762775
9526,mn0000697350
9527,mn0002418436
9528,mn0000520111
9529,mn0000834673
9530,mn0000889126
9531,mn0002524335
9532,mn0000874842
9533,mn0001049031
9534,mn0000665776
9535,mn0000142875
9536,mn0000047246
9537,mn0000053116
9538,mn0000503947
9539,mn0001512572
9540,mn0000841430
9541,mn0000760172
9542,mn0000224748
9543,mn0000167221
9544,mn0002046536
9545,mn0000053148
9546,mn0000541940
9547,mn0000183858
9548,mn0000134799
9549,mn0000165776
9550,mn0000947576
9551,mn0000393468
9552,mn0000671064
9553,mn0001956741
9554,mn0000842351
9555,mn0000996025
9556,mn0000869826
9557,mn0000488140
9558,mn0000151978
9559,mn0001007436
9560,mn0000032060
9561,mn0000385781
9562,mn0000378624
9563,mn0000081988
9564,mn0000203207
9565,mn0000813004
9566,mn0002091747
9567,mn0000667792
9568,mn0000000968
9569,mn0000350370
9570,mn0000385226
9571,mn0000741177
9572,mn0000294623
9573,mn0000235023
9574,mn0000541960
9575,mn0001562400
9576,mn0002286756
9577,mn0000222353
9578,mn0000545288
9579,mn0001296038
9580,mn0000519428
9581,mn0000552842
9582,mn0000585574
9583,mn0000362471
9584,mn0000096385
9585,mn0000141152
9586,mn0000756463
9587,mn0000763506
9588,mn0000825445
9589,mn0000049062
9590,mn0000543055
9591,mn0000567809
9592,mn0000926108
9593,mn0000573508
9594,mn0000520544
9595,mn0000052034
9596,mn0000674937
9597,mn0000905620
9598,mn0000914843
9599,mn0000345432
9600,mn0000758813
9601,mn0000992734
9602,mn0000134725
9603,mn0000668391
9604,mn0002078292
9605,mn0000061172
9606,mn0000019029
9607,mn0000737465
9608,mn0000172205
9609,mn0000238489
9610,mn0001022911
9611,mn0001363493
9612,mn0000852821
9613,mn0000513638
9614,mn0000850130
9615,mn0000280956
9616,mn0000559158
9617,mn0000081228
9618,mn0000014044
9619,mn0000194380
9620,mn0000325357
9621,mn0000330634
9622,mn0000932732
9623,mn0000751604
9624,mn0001288215
9625,mn0001929463
9626,mn0000782961
9627,mn0000257307
9628,mn0000623567
9629,mn0000517543
9630,mn0000188190
9631,mn0000742864
9632,mn0000520977
9633,mn0000229908
9634,mn0000507486
9635,mn0000490402
9636,mn0000340373
9637,mn0000425930
9638,mn0000714976
9639,mn0000095577
9640,mn0000583881
9641,mn0000911824
9642,mn0000528895
9643,mn0001589355
9644,mn0000987442
9645,mn0000069165
9646,mn0001783599
9647,mn0001011038
9648,mn0000195899
9649,mn0000123306
9650,mn0000405733
9651,mn0000029388
9652,mn0000919274
9653,mn0001889605
9654,mn0000124836
9655,mn0000140885
9656,mn0000746128
9657,mn0000824263
9658,mn0000740588
9659,mn0001594746
9660,mn0000273559
9661,mn0000094243
9662,mn0000055119
9663,mn0000471156
9664,mn0000061479
9665,mn0000183438
9666,mn0000175863
9667,mn0000751256
9668,mn0000819846
9669,mn0000029636
9670,mn0002326653
9671,mn0000651796
9672,mn0001986023
9673,mn0000198697
9674,mn0000833433
9675,mn0000531886
9676,mn0000113721
9677,mn0000146478
9678,mn0000775125
9679,mn0000422700
9680,mn0000755431
9681,mn0000199090
9682,mn0000202441
9683,mn0000136640
9684,mn0000943094
9685,mn0000171969
9686,mn0000256536
9687,mn0000425055
9688,mn0000007631
9689,mn0000061984
9690,mn0000499467
9691,mn0000273531
9692,mn0000122138
9693,mn0000012473
9694,mn0000617336
9695,mn0001756586
9696,mn0000158801
9697,mn0000108775
9698,mn0000513852
9699,mn0000311680
9700,mn0000942543
9701,mn0000920338
9702,mn0000949025
9703,mn0002331863
9704,mn0001315632
9705,mn0000950607
9706,mn0000865403
9707,mn0000186805
9708,mn0000540883
9709,mn0000565030
9710,mn0000632421
9711,mn0000092226
9712,mn0001035632
9713,mn0000808155
9714,mn0000329766
9715,mn0000916268
9716,mn0000172612
9717,mn0000044764
9718,mn0000864623
9719,mn0000121185
9720,mn0000804015
9721,mn0000982193
9722,mn0000635821
9723,mn0000365137
9724,mn0000039528
9725,mn0001322982
9726,mn0000620310
9727,mn0000651156
9728,mn0000955511
9729,mn0000494678
9730,mn0000352155
9731,mn0000138520
9732,mn0000747147
9733,
9734,mn0000806651
9735,mn0000624670
9736,mn0000927195
9737,mn0000743621
9738,mn0000086165
9739,mn0000338938
9740,mn0002378401
9741,mn0000956603
9742,mn0000936190
9743,mn0000744092
9744,mn0000092684
9745,mn0000489339
9746,mn0000227463
9747,mn0002120815
9748,mn0000718155
9749,mn0000120675
9750,mn0000588536
9751,mn0000003091
9752,mn0000020939
9753,mn0000615290
9754,mn0000096288
9755,mn0000096701
9756,mn0000003103
9757,mn0000654578
9758,mn0000037658
9759,mn0000933750
9760,mn0000861164
9761,mn0000825387
9762,mn0002135766
9763,mn0000172028
9764,mn0000028316
9765,mn0000134646
9766,mn0001469731
9767,mn0000787702
9768,mn0000019651
9769,mn0000763053
9770,mn0001495820
9771,mn0000943188
9772,mn0000163426
9773,mn0000725246
9774,mn0000031823
9775,mn0000987808
9776,mn0000365115
9777,mn0000794161
9778,mn0000350934
9779,mn0000477494
9780,mn0000224312
9781,mn0000998428
9782,mn0000065217
9783,mn0002089100
9784,mn0000181668
9785,mn0000484145
9786,mn0000148024
9787,mn0000060726
9788,mn0000112789
9789,mn0001647242
9790,mn0001034569
9791,mn0000392907
9792,mn0000024413
9793,mn0000029750
9794,mn0000577813
9795,mn0000695189
9796,mn0002014717
9797,mn0000406668
9798,mn0001981321
9799,mn0000562884
9800,mn0000861057
9801,mn0000194542
9802,mn0002036082
9803,mn0000536630
9804,mn0000360498
9805,mn0000935212
9806,mn0001013296
9807,mn0000806991
9808,mn0000814058
9809,mn0000497406
9810,mn0000888100
9811,mn0000550195
9812,mn0000201667
9813,mn0000246173
9814,mn0000121357
9815,mn0000147315
9816,mn0000764181
9817,mn0000672098
9818,mn0000158830
9819,mn0000995776
9820,mn0000197578
9821,mn0000738402
9822,mn0000812099
9823,mn0000624062
9824,mn0000165964
9825,mn0001177706
9826,mn0000081683
9827,mn0000306019
9828,mn0000254873
9829,mn0000941560
9830,mn0000132571
9831,mn0000949820
9832,mn0000167376
9833,
9834,mn0000144034
9835,mn0000370752
9836,mn0000293700
9837,mn0000359606
9838,mn0002127649
9839,mn0001990953
9840,mn0000814606
9841,mn0000784824
9842,mn0000488378
9843,mn0001296604
9844,mn0000863774
9845,mn0000359063
9846,mn0000548020
9847,mn0003371667
9848,mn0000886125
9849,mn0000574313
9850,mn0000976077
9851,mn0001944546
9852,mn0000664194
9853,mn0000302190
9854,mn0000022996
9855,mn0000359783
9856,mn0002123681
9857,mn0000293825
9858,mn0000005839
9859,mn0000718335
9860,mn0000756180
9861,mn0000919618
9862,mn0000780860
9863,mn0001251187
9864,mn0000143018
9865,mn0000255371
9866,mn0000216294
9867,mn0000926428
9868,mn0000518670
9869,mn0000937181
9870,mn0000162233
9871,mn0000428175
9872,mn0000177336
9873,mn0001764942
9874,mn0000047421
9875,mn0000896514
9876,mn0000201754
9877,mn0000975320
9878,mn0000742899
9879,mn0000026753
9880,mn0001466317
9881,mn0000175530
9882,mn0000820985
9883,mn0000243994
9884,mn0000330385
9885,mn0000175049
9886,mn0001460171
9887,mn0000754542
9888,mn0000749476
9889,mn0000155692
9890,mn0000620299
9891,mn0000051736
9892,mn0002418830
9893,mn0001588744
9894,mn0000554804
9895,mn0000766078
9896,mn0000344075
9897,mn0002001290
9898,mn0000030664
9899,mn0000848033
9900,mn0000607734
9901,mn0000117990
9902,mn0000858881
9903,mn0000595067
9904,mn0000058204
9905,mn0001044310
9906,mn0000529622
9907,mn0000493692
9908,mn0000120323
9909,mn0000954592
9910,mn0000983669
9911,mn0000084209
9912,mn0002445941
9913,mn0000370867
9914,mn0000776787
9915,mn0000684830
9916,mn0000507209
9917,mn0000018258
9918,mn0003158122
9919,mn0000912045
9920,mn0000102050
9921,mn0001313310
9922,mn0000354189
9923,mn0000537326
9924,mn0000634010
9925,mn0000439864
9926,mn0001449541
9927,mn0000721842
9928,mn0000660053
9929,mn0000624504
9930,mn0000392142
9931,mn0000188653
9932,mn0000165321
9933,mn0000633517
9934,mn0000201857
9935,mn0001756565
9936,mn0000402351
9937,mn0002063753
9938,mn0000207168
9939,mn0000390390
9940,mn0000663255
9941,mn0000301968
9942,mn0000341101
9943,mn0000624069
9944,mn0000220065
9945,mn0001966299
9946,mn0000043270
9947,mn0000125970
9948,mn0000207723
9949,mn0000320653
9950,mn0000277061
9951,mn0002309919
9952,mn0000067631
9953,mn0000621737
9954,mn0001360615
9955,mn0001515663
9956,mn0000105047
9957,mn0000646365
9958,mn0000811768
9959,mn0001547729
9960,mn0000668841
9961,mn0000574102
9962,mn0000585468
9963,mn0000007316
9964,mn0000490004
9965,mn0000198901
9966,mn0001615765
9967,mn0000575255
9968,mn0000100645
9969,mn0000768310
9970,mn0000493015
9971,mn0000482413
9972,mn0000221059
9973,mn0001945398
9974,mn0000049374
9975,mn0000463895
9976,mn0000324923
9977,mn0001561755
9978,mn0000133514
9979,mn0000461403
9980,mn0001573855
9981,mn0002717160
9982,mn0000343031
9983,mn0000494774
9984,mn0000086494
9985,mn0000718184
9986,mn0000044874
9987,mn0000636923
9988,mn0000343434
9989,mn0000850498
9990,mn0000355772
9991,mn0000583959
9992,mn0000188866
9993,mn0000085776
9994,mn0000684920
9995,mn0000907351
9996,mn0000188113
9997,mn0000830321
9998,mn0000292351
9999,mn0000000110
10000,mn0000728220
10001,mn0000120624
10002,mn0000314923
10003,mn0001061694
10004,mn0000070369
10005,mn0001501968
10006,mn0000417329
10007,mn0000752151
10008,mn0000834471
10009,mn0000824866
10010,mn0000066816
10011,mn0000461698
10012,mn0002142640
10013,mn0000899007
10014,mn0000609925
10015,mn0000932922
10016,mn0000896828
10017,mn0000131603
10018,mn0001051870
10019,mn0000531586
10020,mn0000214444
10021,mn0000903026
10022,mn0000601421
10023,mn0000150955
10024,mn0000187222
10025,mn0000178513
10026,mn0000332596
10027,mn0000571394
10028,mn0000324624
10029,mn0000048811
10030,mn0000566784
10031,mn0000047092
10032,mn0000080720
10033,mn0000061041
10034,mn0000150704
10035,mn0000095501
10036,mn0000287927
10037,mn0000273755
10038,mn0000639064
10039,mn0000676313
10040,mn0000100116
10041,mn0001413398
10042,mn0000678385
10043,mn0000174100
10044,mn0000584378
10045,mn0000516965
10046,mn0000193602
10047,mn0000074679
10048,mn0000078758
10049,mn0000840000
10050,mn0000036537
10051,mn0000589393
10052,mn0000993335
10053,mn0000062637
10054,mn0001914903
10055,mn0000574671
10056,mn0000928160
10057,mn0000382565
10058,mn0000851731
10059,mn0000846119
10060,mn0000423879
10061,mn0000319388
10062,mn0000090020
10063,mn0000286115
10064,mn0000113317
10065,mn0000234004
10066,mn0000486006
10067,mn0000604049
10068,mn0000308762
10069,mn0000191345
10070,mn0000798992
10071,mn0000031769
10072,mn0000750511
10073,mn0001717090
10074,mn0000608607
10075,mn0000058759
10076,mn0000771359
10077,mn0000843518
10078,mn0000303409
10079,mn0000008686
10080,mn0000869239
10081,mn0000127441
10082,mn0000640675
10083,mn0000279315
10084,mn0001068925
10085,mn0000149007
10086,mn0001958701
10087,mn0000615687
10088,mn0000057073
10089,mn0002047623
10090,mn0000915013
10091,mn0000839393
10092,mn0001627450
10093,
10094,mn0002141473
10095,mn0000761108
10096,mn0000157416
10097,mn0000780235
10098,mn0000817542
10099,mn0000146755
10100,mn0000335973
10101,mn0000451203
10102,mn0000755549
10103,mn0000136394
10104,mn0000042993
10105,mn0000068395
10106,mn0002023105
10107,mn0001621049
10108,mn0000596126
10109,mn0000480549
10110,mn0002335451
10111,mn0001517320
10112,mn0002012630
10113,mn0000507558
10114,mn0000919368
10115,mn0000745617
10116,mn0000124784
10117,mn0000376613
10118,mn0000369781
10119,mn0000819468
10120,mn0000497390
10121,mn0000860900
10122,mn0000995900
10123,mn0002110609
10124,mn0000150142
10125,mn0000487328
10126,mn0000237653
10127,mn0000562663
10128,mn0000098251
10129,mn0000178621
10130,mn0000960205
10131,mn0000333842
10132,mn0000568492
10133,mn0000011608
10134,mn0000523502
10135,mn0000811851
10136,mn0000294128
10137,mn0001006747
10138,mn0000211727
10139,mn0000534206
10140,mn0000752888
10141,mn0000181086
10142,mn0000744486
10143,mn0000343969
10144,mn0000355555
10145,mn0000092208
10146,mn0000667559
10147,mn0000675789
10148,mn0000775651
10149,mn0000957631
10150,mn0000129054
10151,mn0000165818
10152,mn0000829643
10153,mn0000201557
10154,mn0000194222
10155,mn0000249890
10156,mn0000059355
10157,mn0001455046
10158,mn0000351227
10159,mn0000553784
10160,mn0001790329
10161,mn0000062002
10162,mn0000539553
10163,mn0000688232
10164,mn0000317001
10165,mn0000852399
10166,mn0000929952
10167,mn0000886119
10168,mn0000837293
10169,mn0002113491
10170,mn0000481610
10171,mn0000111968
10172,mn0000193025
10173,mn0000343182
10174,mn0000120412
10175,mn0000576978
10176,mn0000786623
10177,mn0000811884
10178,mn0001358136
10179,mn0000263577
10180,mn0000267279
10181,mn0000012881
10182,mn0000929857
10183,mn0000338411
10184,mn0000166105
10185,mn0000934305
10186,mn0000259505
10187,mn0000060250
10188,mn0001788744
10189,mn0000201504
10190,mn0000336783
10191,mn0000934439
10192,mn0000739742
10193,mn0000657817
10194,mn0000217375
10195,mn0000746791
10196,mn0000161166
10197,mn0000212918
10198,mn0000850640
10199,mn0002439194
10200,mn0000333181
10201,mn0000055020
10202,mn0000416165
10203,mn0001562598
10204,mn0000102542
10205,mn0000674887
10206,mn0002149931
10207,mn0000032812
10208,mn0000034200
10209,mn0000721909
10210,mn0000011597
10211,mn0000197221
10212,mn0000145006
10213,mn0000740578
10214,mn0000573874
10215,mn0000137137
10216,mn0000120489
10217,mn0000163246
10218,mn0000885569
10219,mn0000358532
10220,mn0000569299
10221,mn0000569347
10222,mn0000141246
10223,mn0000477499
10224,mn0000400527
10225,mn0000512673
10226,mn0000464757
10227,mn0000165322
10228,mn0000129454
10229,mn0000845752
10230,mn0000076788
10231,mn0000078532
10232,mn0000082123
10233,mn0000808756
10234,mn0000667111
10235,mn0000273447
10236,mn0000140895
10237,mn0000391747
10238,mn0000513860
10239,mn0002327300
10240,mn0000749087
10241,mn0000103211
10242,mn0000102750
10243,mn0000994196
10244,mn0002096772
10245,mn0000635822
10246,mn0000149840
10247,mn0000521674
10248,mn0000721458
10249,mn0000455313
10250,mn0000580058
10251,mn0000662908
10252,mn0000149102
10253,mn0000331289
10254,mn0000288154
10255,mn0001563731
10256,mn0000375214
10257,mn0000280434
10258,mn0000019572
10259,mn0000599777
10260,mn0000665958
10261,mn0000748506
10262,mn0000107556
10263,mn0000152002
10264,mn0000221641
10265,mn0000977819
10266,mn0001205915
10267,mn0000181540
10268,mn0000236246
10269,mn0000498484
10270,mn0002161606
10271,mn0000351053
10272,mn0000542651
10273,mn0000192338
10274,mn0000084033
10275,mn0000244537
10276,mn0000988309
10277,mn0000956590
10278,mn0000573511
10279,mn0000489787
10280,mn0000182158
10281,mn0000109637
10282,mn0001456260
10283,mn0000770405
10284,mn0000669742
10285,mn0000034916
10286,mn0000036521
10287,mn0000406659
10288,mn0000746529
10289,mn0000942835
10290,mn0000048507
10291,mn0000328956
10292,mn0000817224
10293,mn0000128470
10294,mn0000091159
10295,mn0000131339
10296,mn0000266190
10297,mn0000536754
10298,mn0001000585
10299,mn0000168110
10300,mn0002077417
10301,mn0000771170
10302,mn0000059101
10303,mn0000476282
10304,mn0002080238
10305,mn0000840566
10306,mn0000048324
10307,mn0000128290
10308,mn0000814745
10309,mn0000304756
10310,mn0000988257
10311,mn0000244106
10312,mn0000810718
10313,mn0000158835
10314,mn0000287407
10315,mn0000301752
10316,mn0001777074
10317,mn0001923686
10318,mn0000137517
10319,mn0000123268
10320,mn0000187464
10321,mn0000439009
10322,mn0000061350
10323,mn0000666714
10324,mn0000292722
10325,mn0000742897
10326,mn0000785373
10327,mn0000202599
10328,mn0000076164
10329,mn0002074732
10330,mn0000248380
10331,mn0000325031
10332,mn0000995507
10333,mn0000147200
10334,mn0000933804
10335,mn0000742160
10336,mn0000160198
10337,mn0000195119
10338,mn0000298562
10339,mn0000589339
10340,mn0000512922
10341,mn0000457807
10342,mn0000296762
10343,mn0000393685
10344,mn0000803479
10345,mn0002609213
10346,mn0000285221
10347,mn0000307461
10348,mn0000184637
10349,mn0000392222
10350,mn0000638603
10351,mn0000491847
10352,mn0000028406
10353,mn0000515506
10354,mn0000746047
10355,mn0000762826
10356,mn0000203168
10357,mn0001312290
10358,mn0000186477
10359,mn0000576850
